Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2991|1232|385|166|33|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2991|1232|385|166|33|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2991|1232|385|166|35|,0|0|0|0|0|0|,13920|2691|1125|349|154|28|,0|0|0|0|0|0|,6942|1252|520|167|71|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6942|1252|520|167|71|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6028|1095|446|146|59|12|,2992|58|22|6|1|10|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3036|1037|424|140|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3036|1037|424|140|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3036|1037|424|140|60|,0|0|0|0|0|0|,13150|2668|950|384|125|56|,0|0|0|0|0|0|,6589|1280|456|208|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6589|1280|456|208|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5933|1158|404|191|47|24|,2981|57|18|8|1|19|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2952|1101|386|183|46|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2952|1101|386|183|46|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2952|1101|386|183|51|,0|0|0|0|0|0|,14450|2632|1031|350|173|47|,0|0|0|0|0|0|,6903|1193|481|161|76|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6903|1193|481|161|76|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6105|1026|413|140|58|15|,3104|54|16|7|4|15|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3001|972|397|133|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|972|397|133|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|972|397|133|54|,0|0|0|0|0|0|,12220|2643|897|367|126|50|,0|0|0|0|0|0|,6425|1338|453|181|51|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6425|1338|453|181|51|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5911|1222|401|166|45|23|,2988|52|18|11|2|19|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2923|1170|383|155|43|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2923|1170|383|155|43|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2923|1170|383|155|47|,0|0|0|0|0|0|,14590|2640|1083|356|142|44|,0|0|0|0|0|0|,6990|1184|478|178|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6990|1184|478|178|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6158|1019|401|159|49|19|,3054|41|17|8|4|18|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3104|978|384|151|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3104|978|384|151|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3104|978|384|151|46|,0|0|0|0|0|0|,12960|2792|896|354|140|44|,0|0|0|0|0|0|,6395|1347|408|179|70|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6395|1347|408|179|70|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5868|1219|386|157|64|22|,2852|65|22|8|1|21|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3016|1154|364|149|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3016|1154|364|149|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3016|1154|364|149|64|,0|0|0|0|0|0|,14910|2723|1048|331|132|56|,0|0|0|0|0|0|,7074|1217|466|155|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,7074|1217|466|155|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6076|1059|398|145|43|21|,3041|51|20|11|3|20|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3035|1008|378|134|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3035|1008|378|134|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3035|1008|378|134|41|,0|0|0|0|0|0|,12390|2726|935|345|127|36|,0|0|0|0|0|0|,6739|1351|473|155|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6739|1351|473|155|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5964|1194|404|135|54|18|,2968|74|23|7|4|18|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2996|1120|381|128|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2996|1120|381|128|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2996|1120|381|128|50|,0|0|0|0|0|0|,14030|2707|1022|351|117|43|,0|0|0|0|0|0|,6671|1242|462|157|68|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6671|1242|462|157|68|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6005|1101|420|144|61|17|,2980|59|23|5|4|15|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3025|1042|397|139|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1042|397|139|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1042|397|139|59|,0|0|0|0|0|0|,14140|2734|947|363|130|56|,0|0|0|0|0|0|,6627|1199|430|165|59|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6627|1199|430|165|59|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1088|386|150|54|18|,2971|56|27|12|5|15|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3047|1032|359|138|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1032|359|138|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1032|359|138|52|,0|0|0|0|0|0|,13500|2774|937|335|125|46|,0|0|0|0|0|0|,6435|1269|429|160|54|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6435|1269|429|160|54|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5919|1178|389|154|51|18|,2934|69|15|7|1|16|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2985|1109|374|147|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2985|1109|374|147|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2985|1109|374|147|52|,0|0|0|0|0|0|,14490|2732|1015|336|137|51|,0|0|0|0|0|0|,6888|1224|430|173|67|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6888|1224|430|173|67|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6098|1091|387|152|60|22|,3076|46|14|8|4|21|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3022|1045|373|144|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3022|1045|373|144|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3022|1045|373|144|57|,0|0|0|0|0|0|,12990|2749|960|351|138|55|,0|0|0|0|0|0|,6394|1281|451|193|60|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6394|1281|451|193|60|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5874|1160|415|179|54|21|,2955|63|21|4|0|16|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2919|1097|394|175|54|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2919|1097|394|175|54|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2919|1097|394|175|59|,0|0|0|0|0|0|,13670|2664|1001|370|167|53|,0|0|0|0|0|0|,6570|1228|468|162|80|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6570|1228|468|162|80|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5933|1112|427|142|73|19|,2947|69|29|9|4|18|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2986|1043|398|133|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2986|1043|398|133|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2986|1043|398|133|70|,0|0|0|0|0|0|,13570|2729|971|361|124|64|,0|0|0|0|0|0|,6772|1294|473|175|58|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6772|1294|473|175|58|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5962|1148|416|145|52|31|,3028|50|19|7|2|28|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2934|1098|397|138|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2934|1098|397|138|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2934|1098|397|138|53|,0|0|0|0|0|0|,13320|2662|1036|364|127|49|,0|0|0|0|0|0|,6705|1255|486|178|55|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6705|1255|486|178|55|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6016|1113|431|156|49|26|,3074|45|20|4|2|22|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2942|1068|411|152|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2942|1068|411|152|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2942|1068|411|152|51|,0|0|0|0|0|0|,14060|2688|971|385|143|49|,0|0|0|0|0|0|,6729|1267|418|180|79|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6729|1267|418|180|79|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6003|1125|371|162|74|17|,2945|57|12|9|6|14|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3058|1068|359|153|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1068|359|153|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1068|359|153|71|,0|0|0|0|0|0|,13200|2771|983|330|140|66|,0|0|0|0|0|0|,6463|1336|497|147|64|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6463|1336|497|147|64|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5861|1205|445|129|59|28|,2952|55|32|6|4|22|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2909|1150|413|123|55|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2909|1150|413|123|55|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2909|1150|413|123|61|,0|0|0|0|0|0|,14660|2645|1062|383|114|54|,0|0|0|0|0|0|,6774|1181|486|173|56|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6774|1181|486|173|56|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6046|1035|428|151|50|26|,3054|37|22|6|2|25|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2992|998|406|145|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2992|998|406|145|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2992|998|406|145|49|,0|0|0|0|0|0|,12550|2764|915|376|133|44|,0|0|0|0|0|0|,6431|1355|466|175|64|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6431|1355|466|175|64|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5855|1224|427|157|56|18|,2979|63|20|7|2|18|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2876|1161|407|150|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2876|1161|407|150|54|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2876|1161|407|150|54|,0|0|0|0|0|0|,15210|2612|1074|379|138|49|,0|0|0|0|0|0|,6938|1153|474|162|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6938|1153|474|162|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6121|1017|424|145|51|21|,3043|68|17|9|2|20|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3078|949|407|136|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3078|949|407|136|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3078|949|407|136|50|,0|0|0|0|0|0|,12910|2821|862|380|123|47|,0|0|0|0|0|0|,6318|1390|429|196|55|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6318|1390|429|196|55|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5810|1285|389|174|54|25|,2928|67|20|6|1|23|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2882|1218|369|168|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2882|1218|369|168|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2882|1218|369|168|55|,0|0|0|0|0|0|,15660|2639|1117|329|153|49|,0|0|0|0|0|0|,6958|1190|489|141|80|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6958|1190|489|141|80|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6129|1041|430|124|71|20|,3074|59|17|9|2|17|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3055|982|413|115|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3055|982|413|115|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3055|982|413|115|72|,0|0|0|0|0|0|,12950|2784|894|390|101|68|,0|0|0|0|0|0|,6415|1390|466|179|44|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6415|1390|466|179|44|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5792|1244|423|165|40|33|,2886|61|18|5|2|27|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2906|1183|405|160|38|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2906|1183|405|160|38|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2906|1183|405|160|44|,0|0|0|0|0|0|,15170|2646|1096|366|149|39|,0|0|0|0|0|0|,6822|1170|467|163|51|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6822|1170|467|163|51|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6085|1059|413|137|45|12|,3017|52|21|6|1|12|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3068|1007|392|131|44|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3068|1007|392|131|44|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3068|1007|392|131|44|,0|0|0|0|0|0|,13490|2800|932|359|122|41|,0|0|0|0|0|0|,6804|1330|442|182|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6804|1330|442|182|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5962|1176|383|163|54|20|,2900|54|24|5|0|18|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3062|1122|359|158|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3062|1122|359|158|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3062|1122|359|158|56|,0|0|0|0|0|0|,13580|2805|1024|329|152|48|,0|0|0|0|0|0|,6706|1350|469|131|79|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6706|1350|469|131|79|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5973|1201|414|114|68|22|,2956|67|20|4|6|20|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3017|1134|394|110|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3017|1134|394|110|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3017|1134|394|110|64|,0|0|0|0|0|0|,13430|2737|1053|363|104|58|,0|0|0|0|0|0|,6591|1315|500|178|47|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6591|1315|500|178|47|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5926|1183|439|151|44|23|,2964|55|17|7|3|23|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2962|1128|422|144|41|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2962|1128|422|144|41|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2962|1128|422|144|41|,0|0|0|0|0|0|,13770|2728|1036|400|130|37|,0|0|0|0|0|0|,6591|1222|488|171|54|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6591|1222|488|171|54|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5986|1099|429|157|46|17|,3020|59|30|4|0|14|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2966|1040|399|153|46|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2966|1040|399|153|46|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2966|1040|399|153|49|,0|0|0|0|0|0|,13350|2726|941|368|145|45|,0|0|0|0|0|0|,6821|1291|415|184|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6821|1291|415|184|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6010|1136|354|164|61|22|,3008|62|14|8|4|18|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3002|1074|340|156|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1074|340|156|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1074|340|156|61|,0|0|0|0|0|0|,12660|2714|1001|313|145|55|,0|0|0|0|0|0|,6186|1266|483|149|68|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6186|1266|483|149|68|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5828|1203|452|141|64|27|,2925|58|23|9|0|26|,0|0|0|0|0|0|
