Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2756|1265|403|166|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2756|1265|403|166|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2756|1265|403|166|54|,0|0|0|0|0|0|,15750|2496|1176|381|155|52|,0|0|0|0|0|0|,7050|1055|474|157|62|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,7050|1055|474|157|62|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|916|402|136|56|13|,3057|54|22|8|2|11|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3083|862|380|128|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3083|862|380|128|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3083|862|380|128|56|,0|0|0|0|0|0|,11340|2786|823|365|122|52|,0|0|0|0|0|0|,6055|1425|438|185|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6055|1425|438|185|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5584|1322|395|169|49|24|,2754|73|16|5|1|20|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2830|1249|379|164|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2830|1249|379|164|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2830|1249|379|164|52|,0|0|0|0|0|0|,15650|2606|1188|370|156|47|,0|0|0|0|0|0|,6980|1102|475|169|62|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6980|1102|475|169|62|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6053|964|407|150|52|15|,3038|45|21|9|2|12|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3015|919|386|141|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3015|919|386|141|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3015|919|386|141|53|,0|0|0|0|0|0|,12160|2755|875|372|136|52|,0|0|0|0|0|0|,6316|1345|437|174|69|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6316|1345|437|174|69|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5648|1207|397|150|61|21|,2861|55|22|6|2|21|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2787|1152|375|144|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2787|1152|375|144|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2787|1152|375|144|59|,0|0|0|0|0|0|,14640|2557|1094|360|140|54|,0|0|0|0|0|0|,6720|1137|498|147|56|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6720|1137|498|147|56|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6000|1005|441|125|52|19|,2996|34|30|11|3|17|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3004|971|411|114|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3004|971|411|114|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3004|971|411|114|51|,0|0|0|0|0|0|,13060|2720|926|391|107|49|,0|0|0|0|0|0|,6231|1269|449|181|38|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6231|1269|449|181|38|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5696|1180|404|159|36|18|,2832|45|33|9|5|18|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2864|1135|371|150|31|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2864|1135|371|150|31|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2864|1135|371|150|31|,0|0|0|0|0|0|,14970|2628|1056|351|140|29|,0|0|0|0|0|0|,6931|1129|453|165|64|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6931|1129|453|165|64|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6078|979|389|138|48|9|,3074|38|20|8|1|9|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3004|941|369|130|47|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3004|941|369|130|47|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3004|941|369|130|47|,0|0|0|0|0|0|,11930|2758|897|350|125|47|,0|0|0|0|0|0|,5960|1292|423|184|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5960|1292|423|184|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5600|1205|403|171|66|23|,2742|60|20|12|2|22|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2858|1145|383|159|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2858|1145|383|159|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2858|1145|383|159|65|,0|0|0|0|0|0|,14160|2626|1089|354|152|63|,0|0|0|0|0|0|,6666|1175|483|145|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6666|1175|483|145|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5905|1023|435|135|57|21|,2939|42|24|3|6|20|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2966|981|411|132|51|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2966|981|411|132|51|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2966|981|411|132|52|,0|0|0|0|0|0|,12940|2722|940|390|126|48|,0|0|0|0|0|0|,6597|1295|430|176|68|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6597|1295|430|176|68|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5774|1120|381|162|60|24|,2881|58|24|12|7|24|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2893|1062|357|150|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2893|1062|357|150|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2893|1062|357|150|53|,0|0|0|0|0|0|,13570|2663|1015|335|142|50|,0|0|0|0|0|0|,6321|1206|440|145|65|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6321|1206|440|145|65|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5730|1112|413|128|62|17|,2877|58|24|11|5|14|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2853|1054|389|117|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2853|1054|389|117|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2853|1054|389|117|60|,0|0|0|0|0|0|,13270|2658|991|365|112|55|,0|0|0|0|0|0|,6377|1250|440|161|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6377|1250|440|161|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5772|1140|388|148|52|21|,2926|57|17|9|5|19|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2846|1083|371|139|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2846|1083|371|139|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2846|1083|371|139|49|,0|0|0|0|0|0|,14080|2644|1037|354|134|46|,0|0|0|0|0|0|,6681|1193|462|164|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6681|1193|462|164|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5912|1048|417|149|53|23|,2913|44|21|10|2|20|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2999|1004|396|139|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2999|1004|396|139|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2999|1004|396|139|54|,0|0|0|0|0|0|,12850|2771|946|378|133|50|,0|0|0|0|0|0|,6342|1291|453|182|58|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6342|1291|453|182|58|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5696|1159|397|155|48|24|,2891|66|16|4|3|24|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2805|1093|381|151|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2805|1093|381|151|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2805|1093|381|151|45|,0|0|0|0|0|0|,13850|2612|1039|365|146|43|,0|0|0|0|0|0|,6773|1193|472|174|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6773|1193|472|174|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5867|1013|412|148|48|17|,2801|61|15|7|2|16|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3066|952|397|141|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3066|952|397|141|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3066|952|397|141|47|,0|0|0|0|0|0|,12690|2861|915|371|135|43|,0|0|0|0|0|0|,6281|1384|442|169|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6281|1384|442|169|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5658|1223|401|149|62|18|,2842|58|16|4|5|18|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2816|1165|385|145|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2816|1165|385|145|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2816|1165|385|145|57|,0|0|0|0|0|0|,15710|2615|1125|368|139|52|,0|0|0|0|0|0|,6694|1115|440|144|46|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6694|1115|440|144|46|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5898|992|397|130|40|22|,2928|39|18|8|4|20|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2970|953|379|122|36|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2970|953|379|122|36|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2970|953|379|122|38|,0|0|0|0|0|0|,12160|2781|904|366|117|37|,0|0|0|0|0|0|,6159|1374|439|170|49|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6159|1374|439|170|49|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5634|1264|403|152|43|16|,2806|69|22|9|2|15|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2828|1195|381|143|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2828|1195|381|143|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2828|1195|381|143|42|,0|0|0|0|0|0|,14080|2608|1147|364|138|40|,0|0|0|0|0|0|,6634|1223|531|164|56|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6634|1223|531|164|56|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,5834|1063|454|140|51|12|,2896|60|24|8|4|8|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2938|1003|430|132|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2938|1003|430|132|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2938|1003|430|132|51|,0|0|0|0|0|0|,12500|2730|971|410|126|48|,0|0|0|0|0|0|,6282|1282|449|197|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6282|1282|449|197|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5643|1157|410|178|53|24|,2772|58|18|14|3|21|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2871|1099|392|164|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2871|1099|392|164|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2871|1099|392|164|53|,0|0|0|0|0|0|,13720|2688|1048|369|155|48|,0|0|0|0|0|0|,6282|1180|450|183|66|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6282|1180|450|183|66|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5799|1083|415|163|61|14|,2861|54|21|13|2|11|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2938|1029|394|150|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2938|1029|394|150|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2938|1029|394|150|62|,0|0|0|0|0|0|,13770|2742|977|372|141|58|,0|0|0|0|0|0|,6562|1234|455|176|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6562|1234|455|176|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5765|1073|399|155|62|20|,2870|50|19|9|4|20|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2895|1023|380|146|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2895|1023|380|146|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2895|1023|380|146|58|,0|0|0|0|0|0|,12910|2697|983|362|140|58|,0|0|0|0|0|0|,6212|1271|461|184|68|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6212|1271|461|184|68|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5632|1152|420|165|61|31|,2820|57|20|5|3|25|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2812|1095|400|160|58|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2812|1095|400|160|58|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2812|1095|400|160|64|,0|0|0|0|0|0|,14850|2629|1055|386|156|61|,0|0|0|0|0|0|,6705|1133|430|162|55|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6705|1133|430|162|55|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5891|1022|372|138|48|22|,2922|49|17|6|4|18|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2969|973|355|132|44|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2969|973|355|132|44|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2969|973|355|132|48|,0|0|0|0|0|0|,12350|2764|930|335|129|48|,0|0|0|0|0|0|,6166|1261|469|162|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6166|1261|469|162|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5619|1145|424|145|61|20|,2840|61|16|12|4|18|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2779|1084|408|133|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2779|1084|408|133|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2779|1084|408|133|59|,0|0|0|0|0|0|,14300|2622|1041|391|130|54|,0|0|0|0|0|0|,6323|1145|434|171|52|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6323|1145|434|171|52|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5872|1050|400|158|51|19|,2912|59|33|6|4|17|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2960|991|367|152|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2960|991|367|152|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2960|991|367|152|49|,0|0|0|0|0|0|,12710|2754|945|350|144|48|,0|0|0|0|0|0|,6329|1370|461|186|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6329|1370|461|186|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5623|1217|413|165|70|21|,2777|61|24|10|4|15|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2846|1156|389|155|66|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2846|1156|389|155|66|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2846|1156|389|155|72|,0|0|0|0|0|0|,14370|2666|1097|373|150|71|,0|0|0|0|0|0|,6506|1222|497|164|56|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6506|1222|497|164|56|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5835|1079|442|148|49|27|,2967|58|20|8|1|24|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2868|1021|422|140|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2868|1021|422|140|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2868|1021|422|140|51|,0|0|0|0|0|0|,13260|2680|973|402|137|50|,0|0|0|0|0|0|,6681|1291|437|190|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6681|1291|437|190|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5828|1114|378|160|62|21|,2865|48|18|9|0|19|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2963|1066|360|151|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1066|360|151|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1066|360|151|64|,0|0|0|0|0|0|,13450|2771|1016|344|138|63|,0|0|0|0|0|0|,6284|1235|476|145|62|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6284|1235|476|145|62|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5721|1111|432|126|54|22|,2838|54|23|7|1|19|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2883|1057|409|119|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2883|1057|409|119|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2883|1057|409|119|56|,0|0|0|0|0|0|,13040|2692|1014|392|115|56|,0|0|0|0|0|0|,6469|1269|479|193|54|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6469|1269|479|193|54|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5752|1137|407|168|44|18|,2855|56|23|7|5|13|,0|0|0|0|0|0|
