Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
30,0|1|2|3|4|5|,2996|1112|388|159|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2996|1112|388|159|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2996|1112|388|159|62|,0|0|0|0|0|0|,14520|2727|1031|354|145|57|,0|0|0|0|0|0|,6841|1191|444|162|50|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6841|1191|444|162|50|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6077|1052|392|141|46|25|,3041|49|17|10|4|24|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3036|1003|375|131|42|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3036|1003|375|131|42|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3036|1003|375|131|43|,0|0|0|0|0|0|,12930|2783|916|340|122|41|,0|0|0|0|0|0|,6690|1357|457|166|58|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6690|1357|457|166|58|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5930|1187|407|146|50|24|,2935|47|14|12|2|21|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2995|1140|393|134|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2995|1140|393|134|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2995|1140|393|134|51|,0|0|0|0|0|0|,15100|2721|1043|368|128|47|,0|0|0|0|0|0|,7342|1131|451|153|62|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,7342|1131|451|153|62|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6202|951|388|127|54|24|,3109|55|26|9|4|24|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3093|896|362|118|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3093|896|362|118|50|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3093|896|362|118|50|,0|0|0|0|0|0|,11880|2793|817|331|114|45|,0|0|0|0|0|0|,6216|1393|422|172|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6216|1393|422|172|53|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5812|1301|395|166|50|21|,2965|77|22|5|1|16|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2847|1224|373|161|49|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2847|1224|373|161|49|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2847|1224|373|161|54|,0|0|0|0|0|0|,15460|2624|1116|345|150|49|,0|0|0|0|0|0|,7410|1140|477|143|68|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,7410|1140|477|143|68|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6261|964|406|113|52|16|,3100|54|28|10|3|14|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3161|910|378|103|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3161|910|378|103|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3161|910|378|103|51|,0|0|0|0|0|0|,12320|2895|832|354|91|45|,0|0|0|0|0|0|,6674|1486|406|189|36|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6674|1486|406|189|36|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5910|1315|352|169|35|25|,2970|66|19|8|2|19|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2940|1249|333|161|33|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2940|1249|333|161|33|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2940|1249|333|161|39|,0|0|0|0|0|0|,14440|2675|1134|305|148|37|,0|0|0|0|0|0|,6595|1150|502|141|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6595|1150|502|141|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6054|1061|446|124|64|17|,3045|61|27|3|3|15|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3009|1000|419|121|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3009|1000|419|121|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3009|1000|419|121|63|,0|0|0|0|0|0|,13300|2743|912|382|114|61|,0|0|0|0|0|0|,6654|1284|417|170|45|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6654|1284|417|170|45|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6020|1153|375|158|41|24|,3057|69|15|11|3|18|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2963|1084|360|147|38|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1084|360|147|38|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1084|360|147|44|,0|0|0|0|0|0|,14450|2696|996|334|128|39|,0|0|0|0|0|0|,6778|1281|437|149|55|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6778|1281|437|149|55|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1144|386|131|49|17|,2987|59|15|7|2|16|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3058|1085|371|124|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1085|371|124|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1085|371|124|48|,0|0|0|0|0|0|,13840|2802|996|336|110|47|,0|0|0|0|0|0|,6512|1314|456|144|55|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6512|1314|456|144|55|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5911|1184|418|130|48|21|,3018|46|19|5|3|19|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2893|1138|399|125|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2893|1138|399|125|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2893|1138|399|125|47|,0|0|0|0|0|0|,14460|2656|1051|364|111|41|,0|0|0|0|0|0|,6808|1208|471|158|52|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6808|1208|471|158|52|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6055|1077|410|147|46|15|,3028|58|17|6|2|13|,0|0|0|0|0|0|
