Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,0|0|0|2928|584|272|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|2928|584|272|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|2928|856|,0|0|0|0|0|0|,0|0|0|0|2928|856|,0|0|0|0|0|0|,0|0|0|0|2928|856|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2928|856|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2928|856|,0|0|0|0|156|41|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|0|0|2772|815|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|2772|815|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3587|,0|0|0|0|0|0|,0|0|0|0|0|3587|,0|0|0|0|0|0|,0|0|0|0|0|3587|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3587|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3587|,0|0|0|0|0|186|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|0|0|3401|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3401|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3401|,0|0|0|0|0|0|,0|0|0|0|0|3401|,0|0|0|0|0|0|,0|0|0|0|0|3401|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3401|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3401|,0|0|0|0|0|178|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|0|0|0|0|3223|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3223|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3223|,0|0|0|0|0|0|,0|0|0|0|0|3223|,0|0|0|0|0|0|,0|0|0|0|0|3223|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3223|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3223|,0|0|0|0|0|162|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|0|0|0|3061|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3061|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3061|,0|0|0|0|0|0|,0|0|0|0|0|3061|,0|0|0|0|0|0|,0|0|0|0|0|3061|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3061|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3061|,0|0|0|0|0|162|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|0|0|2899|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2899|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2899|,0|0|0|0|0|0|,0|0|0|0|0|2899|,0|0|0|0|0|0|,0|0|0|0|0|2899|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2899|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2899|,0|0|0|0|0|125|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|0|2774|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2774|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2774|,0|0|0|0|0|0|,0|0|0|0|0|2774|,0|0|0|0|0|0|,0|0|0|0|0|2774|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2774|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2774|,0|0|0|0|0|134|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|2640|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2640|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2640|,0|0|0|0|0|0|,0|0|0|0|0|2640|,0|0|0|0|0|0|,0|0|0|0|0|2640|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2640|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2640|,0|0|0|0|0|143|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|2497|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2497|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2497|,0|0|0|0|0|0|,0|0|0|0|0|2497|,0|0|0|0|0|0|,0|0|0|0|0|2497|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2497|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2497|,0|0|0|0|0|127|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|2370|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2370|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2370|,0|0|0|0|0|0|,0|0|0|0|0|2370|,0|0|0|0|0|0|,0|0|0|0|0|2370|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2370|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2370|,0|0|0|0|0|109|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|2261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2261|,0|0|0|0|0|0|,0|0|0|0|0|2261|,0|0|0|0|0|0|,0|0|0|0|0|2261|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2261|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2261|,0|0|0|0|0|116|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,0|0|0|0|0|2145|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2145|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2145|,0|0|0|0|0|0|,0|0|0|0|0|2145|,0|0|0|0|0|0|,0|0|0|0|0|2145|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2145|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2145|,0|0|0|0|0|109|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,0|0|0|0|0|2036|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2036|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2036|,0|0|0|0|0|0|,0|0|0|0|0|2036|,0|0|0|0|0|0|,0|0|0|0|0|2036|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2036|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2036|,0|0|0|0|0|93|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,0|0|0|0|0|1943|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1943|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1943|,0|0|0|0|0|0|,0|0|0|0|0|1943|,0|0|0|0|0|0|,0|0|0|0|0|1943|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1943|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1943|,0|0|0|0|0|100|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,0|0|0|0|0|1843|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1843|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1843|,0|0|0|0|0|0|,0|0|0|0|0|1843|,0|0|0|0|0|0|,0|0|0|0|0|1843|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1843|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1843|,0|0|0|0|0|86|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,0|0|0|0|0|1757|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1757|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1757|,0|0|0|0|0|0|,0|0|0|0|0|1738|,0|0|0|0|0|0|,0|0|0|0|0|1738|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1738|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1738|,0|0|0|0|0|90|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,0|0|0|0|0|1648|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1648|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1648|,0|0|0|0|0|0|,0|0|0|0|0|1632|,0|0|0|0|0|0|,0|0|0|0|0|1632|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1632|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1632|,0|0|0|0|0|71|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,0|0|0|0|0|1561|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1561|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1561|,0|0|0|0|0|0|,0|0|0|0|0|1544|,0|0|0|0|0|0|,0|0|0|0|0|1544|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1544|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1544|,0|0|0|0|0|79|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,0|0|0|0|0|1465|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1465|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1465|,0|0|0|0|0|0|,0|0|0|0|0|1456|,0|0|0|0|0|0|,0|0|0|0|0|1456|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1456|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1456|,0|0|0|0|0|62|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,0|0|0|0|0|1394|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1394|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1394|,0|0|0|0|0|0|,0|0|0|0|0|1379|,0|0|0|0|0|0|,0|0|0|0|0|1379|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1379|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1379|,0|0|0|0|0|57|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,0|0|0|0|0|1322|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1322|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1322|,0|0|0|0|0|0|,0|0|0|0|0|1315|,0|0|0|0|0|0|,0|0|0|0|0|1315|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1315|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1315|,0|0|0|0|0|54|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,0|0|0|0|0|1261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1261|,0|0|0|0|0|0|,0|0|0|0|0|1253|,0|0|0|0|0|0|,0|0|0|0|0|1253|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1253|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1253|,0|0|0|0|0|51|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,0|0|0|0|0|1202|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1202|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1202|,0|0|0|0|0|0|,0|0|0|0|0|1195|,0|0|0|0|0|0|,0|0|0|0|0|1195|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1195|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1195|,0|0|0|0|0|62|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,0|0|0|0|0|1133|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1133|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1133|,0|0|0|0|0|0|,0|0|0|0|0|1127|,0|0|0|0|0|0|,0|0|0|0|0|1127|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1127|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1127|,0|0|0|0|0|71|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,0|0|0|0|0|1056|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1056|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1056|,0|0|0|0|0|0|,0|0|0|0|0|1050|,0|0|0|0|0|0|,0|0|0|0|0|1050|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1050|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1050|,0|0|0|0|0|50|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,0|0|0|0|0|1000|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1000|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1000|,0|0|0|0|0|0|,0|0|0|0|0|994|,0|0|0|0|0|0|,0|0|0|0|0|994|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|994|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|994|,0|0|0|0|0|45|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,0|0|0|0|0|949|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|949|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|949|,0|0|0|0|0|0|,0|0|0|0|0|938|,0|0|0|0|0|0|,0|0|0|0|0|938|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|938|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|938|,0|0|0|0|0|46|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,0|0|0|0|0|892|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|892|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|892|,0|0|0|0|0|0|,0|0|0|0|0|885|,0|0|0|0|0|0|,0|0|0|0|0|885|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|885|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|885|,0|0|0|0|0|56|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,0|0|0|0|0|829|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|829|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|829|,0|0|0|0|0|0|,0|0|0|0|0|826|,0|0|0|0|0|0|,0|0|0|0|0|826|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|826|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|826|,0|0|0|0|0|44|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,0|0|0|0|0|782|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|782|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|782|,0|0|0|0|0|0|,0|0|0|0|0|778|,0|0|0|0|0|0|,0|0|0|0|0|778|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|778|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|778|,0|0|0|0|0|46|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,0|0|0|0|0|732|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|732|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|732|,0|0|0|0|0|0|,0|0|0|0|0|730|,0|0|0|0|0|0|,0|0|0|0|0|730|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|730|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|730|,0|0|0|0|0|45|,0|0|0|0|0|0|
41,0|1|2|3|4|5|,0|0|0|0|0|685|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|685|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|685|,0|0|0|0|0|0|,0|0|0|0|0|684|,0|0|0|0|0|0|,0|0|0|0|0|684|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|684|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|684|,0|0|0|0|0|30|,0|0|0|0|0|0|
