Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
11,0|1|2|3|4|5|,2949|900|412|118|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2949|900|412|118|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2949|900|412|118|60|,0|0|0|0|0|0|,13340|2647|844|394|113|58|,0|0|0|0|0|0|,6610|1210|399|178|39|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6610|1210|399|178|39|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5885|1080|356|158|36|25|,2947|53|16|5|1|23|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2938|1027|340|153|35|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2938|1027|340|153|35|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2938|1027|340|153|37|,0|0|0|0|0|0|,12930|2665|972|328|147|37|,0|0|0|0|0|0|,6240|1286|466|158|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6240|1286|466|158|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5703|1165|431|147|56|22|,2884|44|21|7|4|22|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,2819|1121|410|140|52|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2819|1121|410|140|52|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2819|1121|410|140|52|,0|0|0|0|0|0|,13380|2603|1058|396|133|50|,0|0|0|0|0|0|,6616|1218|502|169|62|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6616|1218|502|169|62|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5866|1089|444|150|54|21|,2951|51|22|10|3|19|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2915|1038|422|140|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2915|1038|422|140|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2915|1038|422|140|53|,0|0|0|0|0|0|,12870|2639|976|402|134|51|,0|0|0|0|0|0|,6405|1250|467|186|61|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6405|1250|467|186|61|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5826|1138|425|168|57|23|,2914|54|24|7|0|21|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2912|1084|401|161|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2912|1084|401|161|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2912|1084|401|161|59|,0|0|0|0|0|0|,14440|2680|1020|385|153|56|,0|0|0|0|0|0|,6846|1207|475|165|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6846|1207|475|165|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5967|1056|413|144|50|20|,2990|60|15|7|1|18|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2977|996|398|137|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2977|996|398|137|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2977|996|398|137|51|,0|0|0|0|0|0|,13210|2704|930|380|130|48|,0|0|0|0|0|0|,6804|1257|428|196|56|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6804|1257|428|196|56|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5974|1102|367|167|50|19|,2955|62|21|5|3|18|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3019|1040|346|162|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3019|1040|346|162|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3019|1040|346|162|48|,0|0|0|0|0|0|,14230|2742|973|325|155|48|,0|0|0|0|0|0|,6950|1235|412|135|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6950|1235|412|135|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6042|1060|353|120|58|18|,3026|54|20|4|4|17|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3016|1006|333|116|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3016|1006|333|116|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3016|1006|333|116|55|,0|0|0|0|0|0|,12030|2786|954|317|111|50|,0|0|0|0|0|0|,6377|1443|488|184|52|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6377|1443|488|184|52|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5631|1274|438|159|46|18|,2838|64|26|5|1|16|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2793|1210|412|154|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2793|1210|412|154|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2793|1210|412|154|47|,0|0|0|0|0|0|,15610|2593|1151|400|144|46|,0|0|0|0|0|0|,6955|1111|480|163|54|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6955|1111|480|163|54|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6023|941|423|149|47|11|,3039|44|21|5|6|10|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2984|897|402|144|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2984|897|402|144|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2984|897|402|144|42|,0|0|0|0|0|0|,12510|2787|846|378|136|40|,0|0|0|0|0|0|,6419|1366|418|197|65|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6419|1366|418|197|65|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5708|1241|368|179|57|16|,2827|64|17|11|1|15|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2881|1177|351|168|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2881|1177|351|168|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2881|1177|351|168|57|,0|0|0|0|0|0|,15290|2678|1119|332|161|50|,0|0|0|0|0|0|,6860|1102|464|137|63|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6860|1102|464|137|63|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5957|978|402|116|48|17|,2973|42|28|9|3|17|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2984|936|374|107|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2984|936|374|107|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2984|936|374|107|45|,0|0|0|0|0|0|,11300|2769|882|351|97|42|,0|0|0|0|0|0|,6120|1446|462|193|47|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6120|1446|462|193|47|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5591|1318|414|174|45|18|,2740|82|15|10|5|16|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2851|1236|399|164|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2851|1236|399|164|40|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2851|1236|399|164|42|,0|0|0|0|0|0|,15070|2658|1182|380|158|40|,0|0|0|0|0|0|,6841|1096|530|159|68|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6841|1096|530|159|68|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5951|946|473|128|59|18|,2954|61|21|8|2|17|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2997|885|452|120|57|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|885|452|120|57|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|885|452|120|58|,0|0|0|0|0|0|,12540|2823|840|431|117|55|,0|0|0|0|0|0|,6350|1351|389|209|47|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6350|1351|389|209|47|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5767|1236|353|184|43|18|,2858|60|20|12|2|17|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2909|1176|333|172|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2909|1176|333|172|41|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2909|1176|333|172|42|,0|0|0|0|0|0|,14860|2663|1123|322|166|38|,0|0|0|0|0|0|,6707|1138|479|145|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6707|1138|479|145|69|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5874|994|426|126|60|18|,2972|38|21|6|3|16|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2902|956|405|120|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2902|956|405|120|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2902|956|405|120|59|,0|0|0|0|0|0|,12570|2716|905|394|116|57|,0|0|0|0|0|0|,6378|1361|439|203|52|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6378|1361|439|203|52|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5654|1217|380|180|47|20|,2840|63|20|9|1|20|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2814|1154|360|171|46|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2814|1154|360|171|46|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2814|1154|360|171|46|,0|0|0|0|0|0|,14580|2628|1097|345|167|45|,0|0|0|0|0|0|,6806|1125|483|143|76|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6806|1125|483|143|76|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5943|989|429|129|69|18|,2910|50|23|4|0|18|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3033|939|406|125|69|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3033|939|406|125|69|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3033|939|406|125|69|,0|0|0|0|0|0|,13030|2839|891|391|120|69|,0|0|0|0|0|0|,6026|1363|407|191|45|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6026|1363|407|191|45|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5552|1274|372|175|41|25|,2816|66|20|7|1|24|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2736|1208|352|168|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2736|1208|352|168|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2736|1208|352|168|41|,0|0|0|0|0|0|,15500|2570|1130|340|158|39|,0|0|0|0|0|0|,6626|1109|511|152|70|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6626|1109|511|152|70|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5900|980|448|129|67|18|,2921|44|20|4|6|17|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2979|936|428|125|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2979|936|428|125|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2979|936|428|125|62|,0|0|0|0|0|0|,13300|2808|897|398|114|61|,0|0|0|0|0|0|,6371|1290|431|184|45|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6371|1290|431|184|45|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5807|1155|385|163|41|18|,2865|52|16|7|2|18|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2942|1103|369|156|39|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2942|1103|369|156|39|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2942|1103|369|156|39|,0|0|0|0|0|0|,13820|2725|1039|348|147|37|,0|0|0|0|0|0|,6575|1196|461|159|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6575|1196|461|159|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5832|1064|407|138|42|25|,2896|44|30|12|4|23|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2936|1020|377|126|38|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2936|1020|377|126|38|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2936|1020|377|126|40|,0|0|0|0|0|0|,13540|2739|960|357|117|39|,0|0|0|0|0|0|,6824|1304|439|177|57|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6824|1304|439|177|57|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5857|1096|366|152|50|20|,2948|49|21|5|3|19|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2909|1047|345|147|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2909|1047|345|147|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2909|1047|345|147|48|,0|0|0|0|0|0|,13550|2726|999|324|142|46|,0|0|0|0|0|0|,6472|1258|456|150|64|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6472|1258|456|150|64|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5745|1131|417|136|56|16|,2880|46|19|8|2|14|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2865|1085|398|128|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2865|1085|398|128|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2865|1085|398|128|56|,0|0|0|0|0|0|,13970|2687|1035|378|116|53|,0|0|0|0|0|0|,6457|1165|474|155|57|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6457|1165|474|155|57|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5837|1053|429|134|50|26|,2928|47|15|5|0|23|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2909|1006|414|129|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2909|1006|414|129|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2909|1006|414|129|53|,0|0|0|0|0|0|,13600|2737|959|390|127|50|,0|0|0|0|0|0|,6440|1277|446|191|62|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6440|1277|446|191|62|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5713|1120|397|164|57|26|,2921|40|20|7|1|25|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2792|1080|377|157|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2792|1080|377|157|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2792|1080|377|157|57|,0|0|0|0|0|0|,14130|2624|1028|360|155|48|,0|0|0|0|0|0|,6590|1184|463|178|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6590|1184|463|178|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5865|1057|409|158|67|22|,2927|52|23|4|2|19|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2938|1005|386|154|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2938|1005|386|154|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2938|1005|386|154|68|,0|0|0|0|0|0|,12700|2738|955|361|144|66|,0|0|0|0|0|0|,6358|1304|431|175|73|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6358|1304|431|175|73|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5683|1166|397|162|69|29|,2853|59|20|6|1|28|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2830|1107|377|156|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2830|1107|377|156|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2830|1107|377|156|69|,0|0|0|0|0|0|,14420|2649|1056|358|147|66|,0|0|0|0|0|0|,6773|1150|479|161|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6773|1150|479|161|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5982|1006|417|139|56|25|,3004|46|19|8|1|24|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2978|960|398|131|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2978|960|398|131|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2978|960|398|131|56|,0|0|0|0|0|0|,12750|2783|914|376|126|53|,0|0|0|0|0|0|,6197|1267|420|187|66|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6197|1267|420|187|66|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5629|1140|377|174|56|21|,2846|50|22|6|5|19|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2783|1090|355|168|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2783|1090|355|168|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2783|1090|355|168|53|,0|0|0|0|0|0|,13840|2628|1030|338|162|52|,0|0|0|0|0|0|,6560|1190|462|166|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6560|1190|462|166|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5790|1045|408|150|62|20|,2871|51|18|6|3|19|,0|0|0|0|0|0|
