Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2972|1221|430|197|52|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2972|1221|430|197|52|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2972|1221|430|197|56|,0|0|0|0|0|0|,15740|2972|1221|430|197|56|,0|0|0|0|0|0|,6748|1322|518|189|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6748|1322|518|189|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6070|1212|462|174|62|20|,3048|62|21|16|2|20|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3022|1150|441|158|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3022|1150|441|158|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3022|1150|441|158|60|,0|0|0|0|0|0|,15650|3022|1150|441|158|60|,0|0|0|0|0|0|,6624|1370|485|192|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6624|1370|485|192|60|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6046|1249|447|177|56|22|,2963|62|27|9|0|17|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,3083|1187|420|168|56|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3083|1187|420|168|56|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3083|1187|420|168|61|,0|0|0|0|0|0|,15340|3083|1187|420|168|61|,0|0|0|0|0|0|,6686|1413|495|181|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6686|1413|495|181|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6009|1290|443|163|67|24|,2945|64|20|11|6|20|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3064|1226|423|152|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3064|1226|423|152|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3064|1226|423|152|65|,0|0|0|0|0|0|,15880|3064|1226|423|152|65|,0|0|0|0|0|0|,6558|1306|501|188|59|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6558|1306|501|188|59|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6094|1188|461|172|55|30|,3046|68|20|7|1|25|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,3048|1120|441|165|54|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1120|441|165|54|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1120|441|165|59|,0|0|0|0|0|0|,14750|3048|1120|441|165|59|,0|0|0|0|0|0|,6585|1397|493|192|73|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6585|1397|493|192|73|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6000|1292|444|174|64|26|,3025|79|24|7|3|24|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2975|1213|420|167|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2975|1213|420|167|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2975|1213|420|167|63|,0|0|0|0|0|0|,15820|2975|1213|420|167|63|,0|0|0|0|0|0|,6591|1236|526|185|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6591|1236|526|185|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6129|1131|481|166|64|28|,3034|53|14|10|2|25|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3095|1078|467|156|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3095|1078|467|156|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3095|1078|467|156|65|,0|0|0|0|0|0|,14510|3095|1078|467|156|65|,0|0|0|0|0|0|,6804|1405|507|203|71|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6804|1405|507|203|71|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5981|1288|442|188|66|34|,3002|76|19|9|8|28|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,2979|1212|423|179|58|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2979|1212|423|179|58|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2979|1212|423|179|64|,0|0|0|0|0|0|,16150|2979|1212|423|179|64|,0|0|0|0|0|0|,6698|1254|520|183|80|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6698|1254|520|183|80|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6120|1125|486|168|75|25|,3075|56|31|10|4|20|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3045|1069|455|158|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3045|1069|455|158|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3045|1069|455|158|76|,0|0|0|0|0|0|,14230|3045|1069|455|158|76|,0|0|0|0|0|0|,6558|1418|476|215|60|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6558|1418|476|215|60|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5984|1294|436|203|53|29|,3054|52|26|11|2|29|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2930|1242|410|192|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2930|1242|410|192|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2930|1242|410|192|51|,0|0|0|0|0|0|,15490|2930|1242|410|192|51|,0|0|0|0|0|0|,6818|1332|534|172|87|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6818|1332|534|172|87|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6069|1199|482|157|79|13|,3092|67|25|9|8|11|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2977|1132|457|148|71|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2977|1132|457|148|71|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2977|1132|457|148|73|,0|0|0|0|0|0|,14560|2977|1132|457|148|73|,0|0|0|0|0|0|,6541|1362|481|210|58|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6541|1362|481|210|58|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6006|1261|448|193|53|38|,2999|48|20|6|2|35|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3007|1213|428|187|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3007|1213|428|187|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3007|1213|428|187|54|,0|0|0|0|0|0|,15200|3007|1213|428|187|54|,0|0|0|0|0|0|,6805|1418|532|179|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6805|1418|532|179|77|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5995|1271|472|161|71|28|,3065|62|24|11|2|26|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2930|1209|448|150|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2930|1209|448|150|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2930|1209|448|150|71|,0|0|0|0|0|0|,15720|2930|1209|448|150|71|,0|0|0|0|0|0|,6529|1347|506|188|75|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6529|1347|506|188|75|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1225|475|176|72|34|,2932|60|25|14|3|30|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3086|1165|450|162|69|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3086|1165|450|162|69|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3086|1165|450|162|73|,0|0|0|0|0|0|,15700|3086|1165|450|162|73|,0|0|0|0|0|0|,6662|1346|495|198|73|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6662|1346|495|198|73|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6066|1205|447|186|65|29|,3047|58|21|6|3|26|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3019|1147|426|180|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3019|1147|426|180|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3019|1147|426|180|65|,0|0|0|0|0|0|,15770|3019|1147|426|180|65|,0|0|0|0|0|0|,6762|1360|502|198|79|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6762|1360|502|198|79|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6029|1228|464|178|74|24|,2891|45|19|4|3|20|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3138|1183|445|174|71|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3138|1183|445|174|71|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3138|1183|445|174|75|,0|0|0|0|0|0|,15230|3138|1183|445|174|75|,0|0|0|0|0|0|,6612|1380|530|212|77|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,6612|1380|530|212|77|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,5950|1264|485|191|71|37|,3000|57|24|18|4|32|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2950|1207|461|173|67|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2950|1207|461|173|67|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2950|1207|461|173|72|,0|0|0|0|0|0|,15490|2950|1207|461|173|72|,0|0|0|0|0|0|,6548|1322|559|211|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6548|1322|559|211|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5985|1212|510|197|69|27|,2939|68|34|8|2|25|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3046|1144|476|189|67|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3046|1144|476|189|67|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3046|1144|476|189|69|,0|0|0|0|0|0|,15500|3046|1144|476|189|69|,0|0|0|0|0|0|,6664|1382|477|210|82|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6664|1382|477|210|82|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,5999|1261|437|191|74|36|,2967|63|23|8|2|32|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3032|1198|414|183|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3032|1198|414|183|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3032|1198|414|183|76|,0|0|0|0|0|0|,15330|3032|1198|414|183|76|,0|0|0|0|0|0|,6675|1353|512|197|73|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6675|1353|512|197|73|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6016|1228|474|179|69|32|,3024|60|21|8|8|31|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2992|1168|453|171|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2992|1168|453|171|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2992|1168|453|171|62|,0|0|0|0|0|0|,15530|2992|1168|453|171|62|,0|0|0|0|0|0|,6446|1317|487|222|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6446|1317|487|222|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6029|1215|454|207|72|22|,2973|65|24|12|1|19|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3056|1150|430|195|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3056|1150|430|195|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3056|1150|430|195|74|,0|0|0|0|0|0|,15530|3056|1150|430|195|74|,0|0|0|0|0|0|,6947|1371|513|183|85|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6947|1371|513|183|85|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6034|1236|461|161|77|30|,3045|67|25|5|6|25|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2989|1169|436|156|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2989|1169|436|156|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2989|1169|436|156|76|,0|0|0|0|0|0|,15190|2989|1169|436|156|76|,0|0|0|0|0|0|,6313|1352|492|208|60|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6313|1352|492|208|60|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5993|1251|469|199|55|32|,3002|55|29|8|1|30|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2991|1196|440|191|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2991|1196|440|191|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2991|1196|440|191|56|,0|0|0|0|0|0|,15580|2991|1196|440|191|56|,0|0|0|0|0|0|,6855|1302|520|194|85|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6855|1302|520|194|85|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6083|1193|450|175|74|25|,2993|54|24|10|6|23|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3090|1139|426|165|68|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3090|1139|426|165|68|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3090|1139|426|165|70|,0|0|0|0|0|0|,14940|3090|1139|426|165|70|,0|0|0|0|0|0|,6333|1398|465|172|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6333|1398|465|172|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6011|1293|439|161|67|28|,2959|68|19|12|1|26|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3052|1225|420|149|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3052|1225|420|149|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3052|1225|420|149|68|,0|0|0|0|0|0|,14410|3052|1225|420|149|68|,0|0|0|0|0|0|,6677|1474|571|200|66|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6677|1474|571|200|66|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5879|1347|500|187|58|29|,2932|70|25|10|1|25|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2947|1277|475|177|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2947|1277|475|177|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2947|1277|475|177|61|,0|0|0|0|0|0|,16800|2947|1277|475|177|61|,0|0|0|0|0|0|,6425|1211|507|203|65|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6425|1211|507|203|65|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6124|1123|488|190|59|16|,3062|67|18|8|1|12|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3062|1056|470|182|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3062|1056|470|182|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3062|1056|470|182|62|,0|0|0|0|0|0|,13860|3062|1056|470|182|62|,0|0|0|0|0|0|,6966|1480|522|216|90|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6966|1480|522|216|90|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5896|1356|448|192|77|31|,2879|60|22|11|1|25|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3017|1296|426|181|76|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3017|1296|426|181|76|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3017|1296|426|181|82|,0|0|0|0|0|0|,16950|3017|1296|426|181|82|,0|0|0|0|0|0|,6375|1214|503|183|66|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6375|1214|503|183|66|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6124|1120|486|172|64|32|,3077|44|28|5|2|27|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3047|1076|458|167|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1076|458|167|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1076|458|167|67|,0|0|0|0|0|0|,15060|3047|1076|458|167|67|,0|0|0|0|0|0|,6990|1378|490|231|78|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6990|1378|490|231|78|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1264|414|214|65|24|,3031|67|19|14|3|21|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2987|1197|395|200|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2987|1197|395|200|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2987|1197|395|200|65|,0|0|0|0|0|0|,15310|2987|1197|395|200|65|,0|0|0|0|0|0|,6451|1330|488|169|90|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6451|1330|488|169|90|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6048|1227|458|155|83|26|,2983|58|24|10|8|23|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3065|1169|434|145|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3065|1169|434|145|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3065|1169|434|145|78|,0|0|0|0|0|0|,15460|3065|1169|434|145|78|,0|0|0|0|0|0|,6574|1365|514|174|75|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6574|1365|514|174|75|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1259|462|163|64|32|,2954|68|29|7|2|29|,0|0|0|0|0|0|
