Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2961|1299|427|189|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2961|1299|427|189|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2961|1299|427|189|61|,0|0|0|0|0|0|,16240|2961|1299|427|189|61|,0|0|0|0|0|0|,6793|1320|565|194|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6793|1320|565|194|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6030|1196|512|174|63|23|,2988|52|25|8|2|21|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3042|1144|487|166|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1144|487|166|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1144|487|166|63|,0|0|0|0|0|0|,15510|3042|1144|487|166|63|,0|0|0|0|0|0|,6564|1367|468|227|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6564|1367|468|227|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6026|1254|432|205|60|23|,3032|60|21|10|2|20|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2994|1194|411|195|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2994|1194|411|195|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2994|1194|411|195|61|,0|0|0|0|0|0|,15990|2994|1194|411|195|61|,0|0|0|0|0|0|,6744|1319|510|176|83|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6744|1319|510|176|83|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6097|1180|454|162|77|29|,3021|54|16|11|2|28|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3076|1126|438|151|75|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|1126|438|151|75|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|1126|438|151|76|,0|0|0|0|0|0|,14660|3076|1126|438|151|76|,0|0|0|0|0|0|,6368|1421|497|200|52|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6368|1421|497|200|52|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5947|1317|467|182|51|34|,3040|67|30|14|4|33|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2907|1250|437|168|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2907|1250|437|168|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2907|1250|437|168|48|,0|0|0|0|0|0|,16060|2907|1250|437|168|48|,0|0|0|0|0|0|,6903|1254|541|179|69|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6903|1254|541|179|69|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6136|1132|492|160|64|15|,3013|51|28|10|4|15|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3123|1081|464|150|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3123|1081|464|150|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3123|1081|464|150|60|,0|0|0|0|0|0|,14170|3123|1081|464|150|60|,0|0|0|0|0|0|,6559|1485|464|209|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6559|1485|464|209|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5968|1343|429|196|48|16|,3004|61|21|7|1|13|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2964|1282|408|189|47|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2964|1282|408|189|47|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2964|1282|408|189|50|,0|0|0|0|0|0|,16270|2964|1282|408|189|50|,0|0|0|0|0|0|,6534|1275|514|179|75|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6534|1275|514|179|75|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6094|1170|483|167|65|21|,3059|64|18|8|4|14|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3035|1106|465|159|61|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3035|1106|465|159|61|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3035|1106|465|159|68|,0|0|0|0|0|0|,14840|3035|1106|465|159|68|,0|0|0|0|0|0|,6654|1423|500|234|75|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6654|1423|500|234|75|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5941|1294|456|213|69|27|,2916|66|19|13|1|24|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3025|1228|437|200|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1228|437|200|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1228|437|200|71|,0|0|0|0|0|0|,16440|3025|1228|437|200|71|,0|0|0|0|0|0|,6786|1340|468|180|81|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6786|1340|468|180|81|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6099|1204|435|152|76|33|,3076|76|27|6|5|28|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3023|1128|408|146|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3023|1128|408|146|71|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3023|1128|408|146|76|,0|0|0|0|0|0|,14160|3023|1128|408|146|76|,0|0|0|0|0|0|,6426|1438|483|191|60|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6426|1438|483|191|60|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5961|1324|449|176|54|31|,2940|83|22|8|4|26|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3021|1241|427|168|50|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3021|1241|427|168|50|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3021|1241|427|168|55|,0|0|0|0|0|0|,16140|3021|1241|427|168|55|,0|0|0|0|0|0|,6598|1267|530|186|77|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6598|1267|530|186|77|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6097|1156|482|174|69|21|,3089|51|32|12|3|18|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3008|1105|450|162|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3008|1105|450|162|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3008|1105|450|162|69|,0|0|0|0|0|0|,14950|3008|1105|450|162|69|,0|0|0|0|0|0|,6579|1455|511|229|66|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6579|1455|511|229|66|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5915|1339|455|201|59|27|,2903|64|17|11|3|24|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3012|1275|438|190|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3012|1275|438|190|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3012|1275|438|190|59|,0|0|0|0|0|0|,16350|3012|1275|438|190|59|,0|0|0|0|0|0|,6381|1261|524|180|67|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6381|1261|524|180|67|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6069|1169|496|174|65|24|,3020|72|18|7|1|24|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3049|1097|478|167|64|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3049|1097|478|167|64|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3049|1097|478|167|64|,0|0|0|0|0|0|,14060|3049|1097|478|167|64|,0|0|0|0|0|0|,6617|1455|529|244|80|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6617|1455|529|244|80|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5871|1338|468|223|72|28|,2902|57|24|11|2|26|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2969|1281|444|212|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2969|1281|444|212|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2969|1281|444|212|72|,0|0|0|0|0|0|,16030|2969|1281|444|212|72|,0|0|0|0|0|0|,6383|1288|496|200|94|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6383|1288|496|200|94|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6040|1199|470|183|85|23|,3073|52|23|9|3|21|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2967|1147|447|174|82|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2967|1147|447|174|82|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2967|1147|447|174|84|,0|0|0|0|0|0|,15540|2967|1147|447|174|84|,0|0|0|0|0|0|,6955|1369|520|200|83|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,6955|1369|520|200|83|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,6013|1243|447|188|73|34|,3026|54|20|7|7|28|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2987|1189|427|181|66|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2987|1189|427|181|66|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2987|1189|427|181|72|,0|0|0|0|0|0|,15570|2987|1189|427|181|72|,0|0|0|0|0|0|,6670|1366|520|184|83|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6670|1366|520|184|83|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6004|1230|489|168|78|29|,3003|56|23|5|1|23|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3001|1174|466|163|77|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|1174|466|163|77|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|1174|466|163|83|,0|0|0|0|0|0|,15580|3001|1174|466|163|83|,0|0|0|0|0|0|,6621|1323|491|184|62|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6621|1323|491|184|62|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6067|1217|453|168|57|38|,3047|64|22|4|3|35|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3020|1153|431|164|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3020|1153|431|164|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3020|1153|431|164|57|,0|0|0|0|0|0|,15210|3020|1153|431|164|57|,0|0|0|0|0|0|,6651|1364|495|201|62|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6651|1364|495|201|62|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6044|1243|452|177|57|24|,3087|62|21|8|3|20|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2957|1181|431|169|54|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2957|1181|431|169|54|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2957|1181|431|169|58|,0|0|0|0|0|0|,15620|2957|1181|431|169|58|,0|0|0|0|0|0|,6581|1330|485|185|70|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6581|1330|485|185|70|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6076|1224|443|167|62|28|,3014|62|29|7|5|26|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3062|1162|414|160|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3062|1162|414|160|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3062|1162|414|160|59|,0|0|0|0|0|0|,14810|3062|1162|414|160|59|,0|0|0|0|0|0|,6701|1452|506|184|71|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6701|1452|506|184|71|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5956|1332|450|172|65|25|,3030|59|21|6|2|22|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2926|1273|429|166|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2926|1273|429|166|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2926|1273|429|166|66|,0|0|0|0|0|0|,15470|2926|1273|429|166|66|,0|0|0|0|0|0|,6725|1312|507|199|69|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6725|1312|507|199|69|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6054|1207|467|182|61|26|,3085|54|22|9|1|24|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2969|1153|445|173|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2969|1153|445|173|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2969|1153|445|173|62|,0|0|0|0|0|0|,15160|2969|1153|445|173|62|,0|0|0|0|0|0|,6591|1330|513|207|76|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6591|1330|513|207|76|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1220|469|196|70|27|,2995|65|24|7|1|26|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3023|1155|445|189|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3023|1155|445|189|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3023|1155|445|189|70|,0|0|0|0|0|0|,15230|3023|1155|445|189|70|,0|0|0|0|0|0|,6555|1389|524|219|76|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6555|1389|524|219|76|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5964|1259|478|205|70|23|,3002|49|19|14|3|19|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2962|1210|459|191|67|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2962|1210|459|191|67|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2962|1210|459|191|71|,0|0|0|0|0|0|,16200|2962|1210|459|191|71|,0|0|0|0|0|0|,6631|1295|502|195|78|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6631|1295|502|195|78|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6073|1195|450|185|71|26|,3008|56|24|5|1|18|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3065|1139|426|180|70|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3065|1139|426|180|70|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3065|1139|426|180|78|,0|0|0|0|0|0|,15570|3065|1139|426|180|78|,0|0|0|0|0|0|,6540|1312|492|180|84|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6540|1312|492|180|84|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6084|1202|442|161|80|29|,3005|63|16|10|5|26|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3079|1139|426|151|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3079|1139|426|151|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3079|1139|426|151|78|,0|0|0|0|0|0|,14610|3079|1139|426|151|78|,0|0|0|0|0|0|,6530|1363|507|194|81|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6530|1363|507|194|81|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6010|1233|471|177|76|32|,2990|62|29|7|3|29|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3020|1171|442|170|73|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3020|1171|442|170|73|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3020|1171|442|170|76|,0|0|0|0|0|0|,15580|3020|1171|442|170|76|,0|0|0|0|0|0|,6335|1305|474|196|65|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6335|1305|474|196|65|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6052|1232|434|184|63|35|,2953|60|18|5|3|31|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3099|1172|416|179|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3099|1172|416|179|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3099|1172|416|179|64|,0|0|0|0|0|0|,15410|3099|1172|416|179|64|,0|0|0|0|0|0|,6815|1420|513|200|82|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6815|1420|513|200|82|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5986|1300|437|187|65|23|,2928|73|25|12|3|22|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3058|1227|412|175|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1227|412|175|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1227|412|175|63|,0|0|0|0|0|0|,16390|3058|1227|412|175|63|,0|0|0|0|0|0|,6520|1322|497|172|74|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6520|1322|497|172|74|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6084|1202|472|151|68|21|,3084|47|26|6|3|18|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3000|1155|446|145|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3000|1155|446|145|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3000|1155|446|145|68|,0|0|0|0|0|0|,15050|3000|1155|446|145|68|,0|0|0|0|0|0|,6540|1343|515|180|70|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6540|1343|515|180|70|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6031|1234|471|167|62|33|,3054|52|25|11|2|30|,0|0|0|0|0|0|
