Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,0|1109|487|334|140|59|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|1109|487|334|140|59|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|1109|487|334|199|,0|0|0|0|0|0|,0|0|1109|487|334|199|,0|0|0|0|0|0|,0|0|1109|487|334|199|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1109|487|334|199|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1109|487|334|199|,0|0|240|87|48|117|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|869|400|286|82|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|869|400|286|82|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|869|400|368|,0|0|0|0|0|0|,0|0|0|869|400|368|,0|0|0|0|0|0|,0|0|0|869|400|368|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|869|400|368|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|869|400|368|,0|0|0|143|73|222|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|726|327|146|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|726|327|146|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|726|473|,0|0|0|0|0|0|,0|0|0|0|726|473|,0|0|0|0|0|0|,0|0|0|0|726|473|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|726|473|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|726|473|,0|0|0|0|100|278|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|0|0|0|626|195|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|626|195|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|821|,0|0|0|0|0|0|,0|0|0|0|0|821|,0|0|0|0|0|0|,0|0|0|0|0|821|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|821|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|821|,0|0|0|0|0|529|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|0|0|0|292|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|292|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|292|,0|0|0|0|0|0|,0|0|0|0|0|292|,0|0|0|0|0|0|,0|0|0|0|0|292|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|292|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|292|,0|0|0|0|0|181|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|0|0|111|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|111|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|111|,0|0|0|0|0|0|,0|0|0|0|0|111|,0|0|0|0|0|0|,0|0|0|0|0|111|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|111|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|111|,0|0|0|0|0|68|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|0|43|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|43|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|43|,0|0|0|0|0|0|,0|0|0|0|0|43|,0|0|0|0|0|0|,0|0|0|0|0|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|43|,0|0|0|0|0|27|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|13|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3|,0|0|0|0|0|0|,0|0|0|0|0|3|,0|0|0|0|0|0|,0|0|0|0|0|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3|,0|0|0|0|0|2|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|
