Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2884|1391|424|235|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2884|1391|424|235|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2884|1391|424|235|58|,0|0|0|0|0|0|,17380|2884|1391|424|235|58|,0|0|0|0|0|0|,6930|1203|540|153|99|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6930|1203|540|153|99|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6191|1096|476|141|82|13|,3036|54|22|4|5|12|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3155|1042|454|137|77|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3155|1042|454|137|77|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3155|1042|454|137|78|,0|0|0|0|0|0|,13880|3155|1042|454|137|78|,0|0|0|0|0|0|,6344|1484|493|225|55|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6344|1484|493|225|55|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,5869|1374|461|207|51|37|,2919|62|26|13|2|34|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2950|1312|435|194|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2950|1312|435|194|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2950|1312|435|194|52|,0|0|0|0|0|0|,17060|2950|1312|435|194|52|,0|0|0|0|0|0|,6996|1182|547|157|70|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6996|1182|547|157|70|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6227|1061|475|150|63|24|,3113|50|21|10|3|24|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3114|1011|454|140|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3114|1011|454|140|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3114|1011|454|140|60|,0|0|0|0|0|0|,12950|3114|1011|454|140|60|,0|0|0|0|0|0|,6222|1547|480|222|61|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6222|1547|480|222|61|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5815|1441|448|208|54|32|,2926|69|15|13|4|31|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2889|1372|433|195|50|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2889|1372|433|195|50|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2889|1372|433|195|51|,0|0|0|0|0|0|,17340|2889|1372|433|195|51|,0|0|0|0|0|0|,6948|1146|540|172|72|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6948|1146|540|172|72|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6254|1021|479|156|69|21|,3101|43|27|8|3|19|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3153|978|452|148|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3153|978|452|148|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3153|978|452|148|68|,0|0|0|0|0|0|,13510|3153|978|452|148|68|,0|0|0|0|0|0|,6425|1535|454|223|67|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6425|1535|454|223|67|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,5847|1418|430|204|63|36|,2885|63|17|8|2|33|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2962|1355|413|196|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2962|1355|413|196|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2962|1355|413|196|64|,0|0|0|0|0|0|,16930|2962|1355|413|196|64|,0|0|0|0|0|0|,6430|1244|528|154|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6430|1244|528|154|71|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6119|1159|497|137|65|21|,3075|52|33|3|4|20|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3044|1107|464|134|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3044|1107|464|134|61|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3044|1107|464|134|62|,0|0|0|0|0|0|,14460|3044|1107|464|134|62|,0|0|0|0|0|0|,6865|1416|549|210|59|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6865|1416|549|210|59|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5951|1305|484|182|52|24|,2991|55|19|4|7|24|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2960|1250|465|178|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2960|1250|465|178|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2960|1250|465|178|45|,0|0|0|0|0|0|,16180|2960|1250|465|178|45|,0|0|0|0|0|0|,6473|1316|497|207|73|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6473|1316|497|207|73|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6051|1201|470|196|64|16|,3022|57|29|9|5|15|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3029|1144|441|187|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3029|1144|441|187|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3029|1144|441|187|60|,0|0|0|0|0|0|,15660|3029|1144|441|187|60|,0|0|0|0|0|0|,6886|1362|500|190|89|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6886|1362|500|190|89|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6016|1256|441|174|85|25|,3109|71|17|9|5|23|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2907|1185|424|165|80|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2907|1185|424|165|80|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2907|1185|424|165|82|,0|0|0|0|0|0|,15440|2907|1185|424|165|82|,0|0|0|0|0|0|,6504|1251|494|185|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6504|1251|494|185|69|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6127|1146|463|170|65|28|,3122|69|23|6|2|27|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3005|1077|440|164|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3005|1077|440|164|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3005|1077|440|164|64|,0|0|0|0|0|0|,13690|3005|1077|440|164|64|,0|0|0|0|0|0|,6413|1428|519|204|74|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6413|1428|519|204|74|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5926|1332|467|184|66|24|,2928|74|26|8|1|19|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2998|1258|441|176|65|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2998|1258|441|176|65|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2998|1258|441|176|70|,0|0|0|0|0|0|,16390|2998|1258|441|176|70|,0|0|0|0|0|0|,6601|1284|528|193|76|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6601|1284|528|193|76|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6065|1173|484|178|69|31|,3018|58|21|6|3|24|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3047|1115|463|172|66|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1115|463|172|66|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1115|463|172|73|,0|0|0|0|0|0|,14740|3047|1115|463|172|73|,0|0|0|0|0|0|,6182|1432|480|212|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6182|1432|480|212|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5913|1341|454|197|66|27|,2960|64|14|14|4|26|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2953|1277|440|183|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2953|1277|440|183|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2953|1277|440|183|63|,0|0|0|0|0|0|,16220|2953|1277|440|183|63|,0|0|0|0|0|0|,6820|1367|576|207|87|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6820|1367|576|207|87|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5963|1255|495|183|80|20|,2966|65|24|6|4|16|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2997|1190|471|177|76|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1190|471|177|76|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1190|471|177|80|,0|0|0|0|0|0|,15910|2997|1190|471|177|80|,0|0|0|0|0|0|,6539|1269|474|201|74|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6539|1269|474|201|74|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6093|1169|447|182|72|34|,3026|55|17|10|2|32|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,3067|1114|430|172|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3067|1114|430|172|70|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3067|1114|430|172|72|,0|0|0|0|0|0|,14340|3067|1114|430|172|72|,0|0|0|0|0|0|,6789|1500|527|190|79|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6789|1500|527|190|79|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5884|1384|456|172|73|29|,2944|68|28|8|6|28|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2940|1316|428|164|67|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2940|1316|428|164|67|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2940|1316|428|164|68|,0|0|0|0|0|0|,15780|2940|1316|428|164|68|,0|0|0|0|0|0|,6544|1323|552|165|68|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6544|1323|552|165|68|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6029|1210|519|153|63|25|,2980|65|31|13|3|22|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3049|1145|488|140|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3049|1145|488|140|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3049|1145|488|140|63|,0|0|0|0|0|0|,15430|3049|1145|488|140|63|,0|0|0|0|0|0|,6408|1365|504|220|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6408|1365|504|220|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5993|1260|472|204|54|17|,2920|66|25|12|2|14|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3073|1194|447|192|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|1194|447|192|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|1194|447|192|55|,0|0|0|0|0|0|,14980|3073|1194|447|192|55|,0|0|0|0|0|0|,6816|1404|518|210|80|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6816|1404|518|210|80|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5983|1268|468|185|74|19|,3033|72|22|8|7|19|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2950|1196|446|177|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2950|1196|446|177|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2950|1196|446|177|67|,0|0|0|0|0|0|,14440|2950|1196|446|177|67|,0|0|0|0|0|0|,6441|1376|536|212|80|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6441|1376|536|212|80|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5937|1256|504|194|72|35|,2973|68|25|14|6|32|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2964|1188|479|180|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2964|1188|479|180|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2964|1188|479|180|69|,0|0|0|0|0|0|,14910|2964|1188|479|180|69|,0|0|0|0|0|0|,6634|1334|533|217|82|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6634|1334|533|217|82|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5992|1219|481|199|76|32|,3035|61|22|4|7|30|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2957|1158|459|195|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2957|1158|459|195|69|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2957|1158|459|195|71|,0|0|0|0|0|0|,15370|2957|1158|459|195|71|,0|0|0|0|0|0|,6479|1290|501|213|87|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6479|1290|501|213|87|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6057|1165|467|198|79|32|,3036|65|11|9|1|26|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3021|1100|456|189|78|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3021|1100|456|189|78|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3021|1100|456|189|84|,0|0|0|0|0|0|,15030|3021|1100|456|189|84|,0|0|0|0|0|0|,6669|1355|517|185|84|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,6669|1355|517|185|84|42|,0|0|0|0|0|0|,0|0|0|0|0|0|,6018|1234|460|173|78|37|,3058|62|12|6|6|32|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2960|1172|448|167|72|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2960|1172|448|167|72|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2960|1172|448|167|77|,0|0|0|0|0|0|,15770|2960|1172|448|167|77|,0|0|0|0|0|0|,6418|1258|505|191|60|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6418|1258|505|191|60|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6100|1164|471|180|57|27|,3049|58|16|7|2|24|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3051|1106|455|173|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3051|1106|455|173|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3051|1106|455|173|58|,0|0|0|0|0|0|,15040|3051|1106|455|173|58|,0|0|0|0|0|0|,6821|1354|490|214|73|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6821|1354|490|214|73|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6053|1236|434|190|57|28|,3011|53|20|11|2|24|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3042|1183|414|179|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1183|414|179|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1183|414|179|59|,0|0|0|0|0|0|,15500|3042|1183|414|179|59|,0|0|0|0|0|0|,6509|1309|486|177|74|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6509|1309|486|177|74|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6085|1197|459|158|70|31|,3088|62|21|8|2|26|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2997|1135|438|150|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1135|438|150|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1135|438|150|73|,0|0|0|0|0|0|,14170|2997|1135|438|150|73|,0|0|0|0|0|0|,6923|1388|571|224|70|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,6923|1388|571|224|70|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,5922|1262|510|210|57|38|,2920|77|29|16|2|31|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3002|1185|481|194|55|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1185|481|194|55|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1185|481|194|62|,0|0|0|0|0|0|,15020|3002|1185|481|194|62|,0|0|0|0|0|0|,6395|1309|500|221|73|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6395|1309|500|221|73|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1193|468|207|68|21|,2994|60|29|11|3|18|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3047|1133|439|196|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1133|439|196|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1133|439|196|68|,0|0|0|0|0|0|,14230|3047|1133|439|196|68|,0|0|0|0|0|0|,6591|1433|536|207|97|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6591|1433|536|207|97|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5900|1301|481|199|87|29|,2948|64|24|10|4|25|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2952|1237|457|189|83|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2952|1237|457|189|83|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2952|1237|457|189|87|,0|0|0|0|0|0|,17100|2952|1237|457|189|87|,0|0|0|0|0|0|,6720|1254|461|182|69|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6720|1254|461|182|69|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6170|1139|432|165|63|28|,3049|52|25|9|8|23|,0|0|0|0|0|0|
