Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,3058|1171|360|175|40|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1171|360|175|40|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1171|360|175|46|,0|0|0|0|0|0|,15180|2582|1021|322|151|37|,0|0|0|0|0|0|,6978|1154|432|148|74|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6978|1154|432|148|74|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6366|1033|393|130|68|10|,3168|47|23|5|3|8|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3198|986|370|125|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3198|986|370|125|65|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3198|986|370|125|67|,0|0|0|0|0|0|,13480|2710|854|326|110|58|,0|0|0|0|0|0|,6821|1390|422|149|52|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6821|1390|422|149|52|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6172|1239|385|138|47|19|,3149|71|17|2|3|16|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,3023|1168|368|136|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3023|1168|368|136|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3023|1168|368|136|47|,0|0|0|0|0|0|,13990|2590|1022|318|125|41|,0|0|0|0|0|0|,6692|1248|501|138|58|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6692|1248|501|138|58|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6173|1157|475|125|53|17|,3065|58|20|10|2|15|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3108|1099|455|115|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3108|1099|455|115|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3108|1099|455|115|53|,0|0|0|0|0|0|,14050|2660|968|403|101|49|,0|0|0|0|0|0|,6755|1222|456|190|46|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6755|1222|456|190|46|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6199|1124|426|173|44|16|,3078|58|14|13|5|12|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,3121|1066|412|160|39|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3121|1066|412|160|39|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3121|1066|412|160|43|,0|0|0|0|0|0|,13240|2646|934|359|142|35|,0|0|0|0|0|0|,6534|1314|451|170|66|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6534|1314|451|170|66|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6116|1226|414|159|58|11|,3048|62|25|8|4|10|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3068|1164|389|151|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3068|1164|389|151|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3068|1164|389|151|55|,0|0|0|0|0|0|,15130|2636|1028|344|129|47|,0|0|0|0|0|0|,6841|1169|471|164|65|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6841|1169|471|164|65|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6286|1065|428|142|60|19|,3065|59|20|4|3|19|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3221|1006|408|138|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3221|1006|408|138|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3221|1006|408|138|57|,0|0|0|0|0|0|,13470|2754|859|355|120|51|,0|0|0|0|0|0|,6828|1334|417|168|56|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6828|1334|417|168|56|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6195|1199|380|152|51|23|,3099|62|21|6|1|20|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3096|1137|359|146|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3096|1137|359|146|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3096|1137|359|146|53|,0|0|0|0|0|0|,14800|2656|994|320|123|46|,0|0|0|0|0|0|,6943|1172|462|151|50|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6943|1172|462|151|50|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6323|1059|420|136|45|17|,3163|57|17|8|2|15|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3160|1002|403|128|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3160|1002|403|128|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3160|1002|403|128|45|,0|0|0|0|0|0|,13300|2696|866|349|116|37|,0|0|0|0|0|0|,6741|1266|432|160|64|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6741|1266|432|160|64|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6206|1173|395|147|59|14|,3050|60|20|7|5|13|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3156|1113|375|140|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3156|1113|375|140|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3156|1113|375|140|55|,0|0|0|0|0|0|,14290|2677|951|324|122|49|,0|0|0|0|0|0|,6656|1238|456|155|64|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6656|1238|456|155|64|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6210|1146|424|141|57|22|,3099|61|18|12|3|21|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3111|1085|406|129|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3111|1085|406|129|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3111|1085|406|129|55|,0|0|0|0|0|0|,14190|2676|947|353|115|47|,0|0|0|0|0|0|,6829|1199|412|164|60|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6829|1199|412|164|60|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6268|1108|378|152|59|13|,3132|51|15|5|4|13|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3136|1057|363|147|55|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3136|1057|363|147|55|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3136|1057|363|147|55|,0|0|0|0|0|0|,13420|2713|924|324|133|45|,0|0|0|0|0|0|,6500|1341|442|159|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6500|1341|442|159|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6082|1257|419|150|57|21|,3033|53|18|7|3|20|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3049|1204|401|143|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3049|1204|401|143|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3049|1204|401|143|55|,0|0|0|0|0|0|,15820|2625|1037|351|124|50|,0|0|0|0|0|0|,6986|1173|472|150|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6986|1173|472|150|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6321|1045|422|143|48|21|,3107|62|24|8|3|18|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3214|983|398|135|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3214|983|398|135|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3214|983|398|135|48|,0|0|0|0|0|0|,12380|2771|846|356|123|41|,0|0|0|0|0|0|,6241|1362|426|177|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6241|1362|426|177|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6001|1297|409|170|60|20|,2970|68|35|9|0|18|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3031|1229|374|161|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3031|1229|374|161|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3031|1229|374|161|62|,0|0|0|0|0|0|,15240|2621|1078|325|140|56|,0|0|0|0|0|0|,6990|1246|469|142|63|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6990|1246|469|142|63|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6222|1133|439|126|57|23|,3122|52|27|9|1|22|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3100|1081|412|117|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3100|1081|412|117|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3100|1081|412|117|57|,0|0|0|0|0|0|,14320|2678|945|354|106|48|,0|0|0|0|0|0|,6867|1268|435|160|46|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6867|1268|435|160|46|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6245|1162|389|142|41|21|,3177|81|17|10|4|19|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,3068|1081|372|132|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3068|1081|372|132|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3068|1081|372|132|39|,0|0|0|0|0|0|,13820|2615|960|325|116|31|,0|0|0|0|0|0|,6631|1182|483|162|51|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6631|1182|483|162|51|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6206|1098|452|154|50|14|,3081|47|22|7|1|11|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3125|1051|430|147|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3125|1051|430|147|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3125|1051|430|147|52|,0|0|0|0|0|0|,14650|2723|922|378|133|48|,0|0|0|0|0|0|,6750|1252|422|194|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6750|1252|422|194|64|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6202|1158|386|174|57|23|,3101|60|15|10|2|21|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3101|1098|371|164|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3101|1098|371|164|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3101|1098|371|164|57|,0|0|0|0|0|0|,13900|2708|958|324|145|47|,0|0|0|0|0|0|,6802|1336|441|157|66|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6802|1336|441|157|66|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6181|1195|394|141|64|20|,3115|67|21|7|3|18|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3066|1128|373|134|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3066|1128|373|134|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3066|1128|373|134|63|,0|0|0|0|0|0|,14680|2663|971|323|123|54|,0|0|0|0|0|0|,6602|1168|439|162|49|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6602|1168|439|162|49|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6224|1100|407|155|42|23|,3074|59|19|10|3|22|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3150|1041|388|145|39|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3150|1041|388|145|39|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3150|1041|388|145|40|,0|0|0|0|0|0|,13430|2727|903|337|131|36|,0|0|0|0|0|0|,6585|1342|431|174|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6585|1342|431|174|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6103|1260|393|159|62|20|,3065|66|25|7|0|17|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3038|1194|368|152|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3038|1194|368|152|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3038|1194|368|152|65|,0|0|0|0|0|0|,15000|2628|1042|312|139|55|,0|0|0|0|0|0|,6641|1197|469|133|59|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6641|1197|469|133|59|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6217|1120|440|123|54|26|,3107|49|18|4|3|23|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3110|1071|422|119|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3110|1071|422|119|51|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3110|1071|422|119|54|,0|0|0|0|0|0|,13510|2659|941|373|107|46|,0|0|0|0|0|0|,6415|1262|476|183|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6415|1262|476|183|55|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6084|1198|456|169|51|26|,2952|56|29|9|1|24|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3132|1142|427|160|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3132|1142|427|160|50|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3132|1142|427|160|52|,0|0|0|0|0|0|,14890|2732|1010|368|144|47|,0|0|0|0|0|0|,6836|1214|449|160|51|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6836|1214|449|160|51|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6281|1105|409|149|46|10|,3138|57|21|7|1|10|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3143|1048|388|142|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3143|1048|388|142|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3143|1048|388|142|45|,0|0|0|0|0|0|,13330|2767|917|330|120|39|,0|0|0|0|0|0|,6481|1352|444|149|55|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6481|1352|444|149|55|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6089|1272|417|139|54|17|,3096|64|17|4|3|16|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2993|1208|400|135|51|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2993|1208|400|135|51|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2993|1208|400|135|52|,0|0|0|0|0|0|,15160|2582|1070|354|120|46|,0|0|0|0|0|0|,6873|1144|490|137|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6873|1144|490|137|53|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6327|1032|444|127|49|21|,3169|43|22|6|5|19|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3158|989|422|121|44|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3158|989|422|121|44|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3158|989|422|121|46|,0|0|0|0|0|0|,13350|2743|857|371|110|37|,0|0|0|0|0|0|,6669|1344|428|181|53|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6669|1344|428|181|53|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6129|1239|392|168|48|15|,3103|56|21|4|4|15|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3026|1183|371|164|44|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3026|1183|371|164|44|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3026|1183|371|164|44|,0|0|0|0|0|0|,15080|2589|1046|322|146|38|,0|0|0|0|0|0|,6996|1127|466|145|65|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6996|1127|466|145|65|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6340|1031|425|134|58|12|,3198|76|16|2|3|9|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3142|955|409|132|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3142|955|409|132|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3142|955|409|132|58|,0|0|0|0|0|0|,13370|2732|836|358|113|51|,0|0|0|0|0|0|,6730|1290|408|176|49|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6730|1290|408|176|49|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6199|1196|375|158|44|28|,3083|48|20|6|3|26|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3116|1148|355|152|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3116|1148|355|152|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3116|1148|355|152|43|,0|0|0|0|0|0|,14500|2666|1002|318|133|40|,0|0|0|0|0|0|,6997|1218|440|141|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6997|1218|440|141|67|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6307|1088|398|131|57|19|,3131|52|22|4|1|19|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3176|1036|376|127|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3176|1036|376|127|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3176|1036|376|127|56|,0|0|0|0|0|0|,14080|2784|896|331|113|48|,0|0|0|0|0|0|,6848|1267|412|153|59|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6848|1267|412|153|59|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6248|1159|372|141|55|25|,3159|49|19|6|5|21|,0|0|0|0|0|0|
