Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2590|1190|314|200|50|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2590|1190|314|200|50|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2590|1190|314|200|57|,0|0|0|0|0|0|,14370|2473|1190|314|200|57|,0|0|0|0|0|0|,6232|1058|490|132|79|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6232|1058|490|132|79|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5480|901|417|111|67|24|,2737|47|18|6|3|23|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,2743|854|399|105|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2743|854|399|105|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2743|854|399|105|65|,0|0|0|0|0|0|,11420|2656|854|399|105|65|,0|0|0|0|0|0|,5663|1314|443|190|54|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5663|1314|443|190|54|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5146|1195|409|173|51|26|,2556|49|21|10|3|22|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2590|1146|388|163|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2590|1146|388|163|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2590|1146|388|163|52|,0|0|0|0|0|0|,14830|2478|1146|388|163|52|,0|0|0|0|0|0|,5866|998|489|163|63|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5866|998|489|163|63|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5409|921|442|152|57|19|,2728|42|18|13|0|16|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,2681|879|424|139|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2681|879|424|139|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2681|879|424|139|60|,0|0|0|0|0|0|,12470|2619|879|424|139|60|,0|0|0|0|0|0|,5822|1214|399|210|69|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5822|1214|399|210|69|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5273|1104|349|191|61|22|,2702|52|16|8|5|20|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2571|1052|333|183|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2571|1052|333|183|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2571|1052|333|183|58|,0|0|0|0|0|0|,13890|2488|1052|333|183|58|,0|0|0|0|0|0|,6037|1132|464|152|93|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6037|1132|464|152|93|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5370|980|411|135|81|23|,2620|50|28|14|4|21|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2750|930|383|121|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2750|930|383|121|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2750|930|383|121|79|,0|0|0|0|0|0|,12920|2720|930|383|121|79|,0|0|0|0|0|0|,5674|1245|410|173|57|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5674|1245|410|173|57|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5252|1144|365|161|51|27|,2646|67|9|10|3|24|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2606|1077|356|151|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2606|1077|356|151|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2606|1077|356|151|51|,0|0|0|0|0|0|,14110|2537|1077|356|151|51|,0|0|0|0|0|0|,6078|1102|454|152|79|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6078|1102|454|152|79|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5412|968|395|132|65|28|,2744|45|23|10|6|26|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,2668|923|372|122|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2668|923|372|122|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2668|923|372|122|61|,0|0|0|0|0|0|,12490|2617|923|372|122|61|,0|0|0|0|0|0|,5712|1246|428|175|57|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5712|1246|428|175|57|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5226|1143|391|155|55|30|,2595|50|13|9|2|28|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2631|1093|378|146|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2631|1093|378|146|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2631|1093|378|146|55|,0|0|0|0|0|0|,13970|2607|1093|378|146|55|,0|0|0|0|0|0|,5942|1126|469|149|51|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5942|1126|469|149|51|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5348|1021|421|134|45|31|,2745|55|22|6|1|25|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2603|966|399|128|44|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2603|966|399|128|44|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2603|966|399|128|50|,0|0|0|0|0|0|,13130|2554|966|399|128|50|,0|0|0|0|0|0|,5757|1163|428|183|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5757|1163|428|183|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5278|1064|388|170|57|16|,2607|54|20|9|3|15|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2671|1010|368|161|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2671|1010|368|161|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2671|1010|368|161|55|,0|0|0|0|0|0|,13310|2639|1010|368|161|55|,0|0|0|0|0|0|,5988|1220|441|147|70|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5988|1220|441|147|70|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5319|1080|389|128|63|21|,2703|54|18|13|9|18|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2616|1026|371|115|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2616|1026|371|115|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2616|1026|371|115|57|,0|0|0|0|0|0|,12970|2583|1026|371|115|57|,0|0|0|0|0|0|,5960|1159|462|172|55|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5960|1159|462|172|55|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5339|1025|407|158|49|22|,2709|42|19|10|4|21|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2630|983|388|148|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2630|983|388|148|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2630|983|388|148|46|,0|0|0|0|0|0|,12910|2607|983|388|148|46|,0|0|0|0|0|0|,5666|1228|448|171|62|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5666|1228|448|171|62|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5209|1126|412|162|60|23|,2571|62|26|4|3|19|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2638|1064|386|158|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2638|1064|386|158|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2638|1064|386|158|61|,0|0|0|0|0|0|,14690|2604|1064|386|158|61|,0|0|0|0|0|0|,6007|1102|452|158|73|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6007|1102|452|158|73|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5359|992|408|144|66|31|,2736|63|18|14|3|28|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2623|929|390|130|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2623|929|390|130|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2623|929|390|130|66|,0|0|0|0|0|0|,12990|2607|929|390|130|66|,0|0|0|0|0|0|,5923|1202|415|163|62|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5923|1202|415|163|62|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5312|1074|382|150|54|28|,2601|51|17|4|1|24|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2711|1023|365|146|53|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2711|1023|365|146|53|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2711|1023|365|146|57|,0|0|0|0|0|0|,13240|2680|1023|365|146|57|,0|0|0|0|0|0|,5737|1179|452|160|69|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5737|1179|452|160|69|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5261|1087|411|144|66|31|,2639|53|16|3|2|25|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2622|1034|395|141|64|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2622|1034|395|141|64|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2622|1034|395|141|70|,0|0|0|0|0|0|,13450|2605|1034|395|141|70|,0|0|0|0|0|0|,5772|1116|454|174|65|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5772|1116|454|174|65|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5314|1026|415|164|60|21|,2671|45|18|7|1|20|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2643|981|397|157|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2643|981|397|157|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2643|981|397|157|60|,0|0|0|0|0|0|,13560|2615|981|397|157|60|,0|0|0|0|0|0|,5875|1100|422|166|74|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5875|1100|422|166|74|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5364|1006|392|154|61|23|,2692|47|21|7|0|21|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2672|959|371|147|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2672|959|371|147|61|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2672|959|371|147|63|,0|0|0|0|0|0|,12340|2653|959|371|147|63|,0|0|0|0|0|0|,5884|1233|443|182|70|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5884|1233|443|182|70|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5257|1098|381|169|63|32|,2671|46|18|10|3|31|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2586|1052|363|159|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2586|1052|363|159|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2586|1052|363|159|61|,0|0|0|0|0|0|,15000|2556|1052|363|159|61|,0|0|0|0|0|0|,6096|1079|419|128|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6096|1079|419|128|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5463|965|372|119|56|25|,2675|60|16|7|1|22|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2788|905|356|112|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2788|905|356|112|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2788|905|356|112|58|,0|0|0|0|0|0|,12040|2764|905|356|112|58|,0|0|0|0|0|0|,5574|1304|431|177|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5574|1304|431|177|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5154|1211|394|168|53|20|,2613|57|23|8|2|18|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2541|1154|371|160|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2541|1154|371|160|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2541|1154|371|160|53|,0|0|0|0|0|0|,14610|2533|1154|371|160|53|,0|0|0|0|0|0|,6019|1054|489|151|60|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6019|1054|489|151|60|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5414|937|435|137|56|21|,2746|51|15|7|4|19|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2668|886|420|130|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2668|886|420|130|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2668|886|420|130|54|,0|0|0|0|0|0|,12390|2655|886|420|130|54|,0|0|0|0|0|0|,5627|1258|411|195|65|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5627|1258|411|195|65|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5188|1165|381|176|64|26|,2572|67|15|7|4|23|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2616|1098|366|169|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2616|1098|366|169|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2616|1098|366|169|63|,0|0|0|0|0|0|,14000|2596|1098|366|169|63|,0|0|0|0|0|0|,6212|1142|494|158|89|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6212|1142|494|158|89|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5345|991|412|140|84|28|,2718|42|18|10|5|25|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2627|949|394|130|79|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2627|949|394|130|79|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2627|949|394|130|82|,0|0|0|0|0|0|,12120|2617|949|394|130|82|,0|0|0|0|0|0|,5652|1249|438|174|63|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,5652|1249|438|174|63|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,5191|1153|399|157|60|40|,2572|63|25|7|0|35|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2619|1090|374|150|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2619|1090|374|150|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2619|1090|374|150|65|,0|0|0|0|0|0|,14390|2606|1090|374|150|65|,0|0|0|0|0|0|,5924|1076|446|161|65|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5924|1076|446|161|65|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5385|983|406|148|58|20|,2757|39|24|5|4|17|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2628|944|382|143|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2628|944|382|143|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2628|944|382|143|57|,0|0|0|0|0|0|,12610|2612|944|382|143|57|,0|0|0|0|0|0|,5629|1243|435|178|64|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5629|1243|435|178|64|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5193|1148|406|165|59|29|,2588|49|27|5|1|27|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2605|1099|379|160|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2605|1099|379|160|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2605|1099|379|160|60|,0|0|0|0|0|0|,14160|2596|1099|379|160|60|,0|0|0|0|0|0|,5949|1133|494|178|63|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5949|1133|494|178|63|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5291|1018|445|160|59|27|,2650|58|22|6|3|23|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2641|960|423|154|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2641|960|423|154|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2641|960|423|154|60|,0|0|0|0|0|0|,12710|2628|960|423|154|60|,0|0|0|0|0|0|,5580|1230|431|191|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5580|1230|431|191|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5187|1143|399|186|53|26|,2565|60|19|6|1|23|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2622|1083|380|180|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2622|1083|380|180|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2622|1083|380|180|55|,0|0|0|0|0|0|,15070|2611|1083|380|180|55|,0|0|0|0|0|0|,6349|1077|425|147|74|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6349|1077|425|147|74|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,5499|930|360|131|69|11|,2730|55|20|8|5|10|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2769|875|340|123|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2769|875|340|123|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2769|875|340|123|65|,0|0|0|0|0|0|,11680|2758|875|340|123|65|,0|0|0|0|0|0|,5583|1337|410|160|64|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5583|1337|410|160|64|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5174|1218|381|149|54|24|,2652|61|14|6|3|21|,0|0|0|0|0|0|
