Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,763|293|202|102|56|74|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,763|293|202|102|56|74|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|763|293|202|102|130|,0|0|0|0|0|0|,10830|645|293|202|102|130|,0|0|0|0|0|0|,7789|455|223|152|76|98|,3913|0|0|0|0|0|,0|0|0|0|0|0|,3876|455|223|152|76|98|,0|0|0|0|0|0|,0|0|0|0|0|0|,3679|433|213|147|73|92|,2950|101|34|31|12|14|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,729|332|179|116|61|78|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,729|332|179|116|61|78|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|729|332|179|116|139|,0|0|0|0|0|0|,11475|612|332|179|116|139|,0|0|0|0|0|0|,7711|442|223|122|85|87|,3786|0|0|0|0|0|,0|0|0|0|0|0|,3925|442|223|122|85|87|,0|0|0|0|0|0|,0|0|0|0|0|0|,3796|421|218|115|82|85|,3028|111|43|17|12|10|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,768|310|175|98|70|75|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,768|310|175|98|70|75|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|768|310|175|98|145|,0|0|0|0|0|0|,0|768|310|175|98|145|,0|0|0|0|0|0|,0|768|310|175|98|145|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|768|310|175|98|145|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|768|310|175|98|145|,0|166|63|35|14|20|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|602|247|140|84|125|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|602|247|140|84|125|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|602|247|140|209|,0|0|0|0|0|0|,0|0|602|247|140|209|,0|0|0|0|0|0|,0|0|602|247|140|209|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|602|247|140|209|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|602|247|140|209|,0|0|113|50|30|27|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|489|197|110|182|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|489|197|110|182|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|489|197|292|,0|0|0|0|0|0|,0|0|0|489|197|292|,0|0|0|0|0|0|,0|0|0|489|197|292|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|489|197|292|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|489|197|292|,0|0|0|87|29|42|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|402|168|250|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|402|168|250|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|402|418|,0|0|0|0|0|0|,0|0|0|0|402|418|,0|0|0|0|0|0|,0|0|0|0|402|418|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|402|418|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|402|418|,0|0|0|0|56|68|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|346|350|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|346|350|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|696|,0|0|0|0|0|0|,0|0|0|0|0|696|,0|0|0|0|0|0|,0|0|0|0|0|696|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|696|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|696|,0|0|0|0|0|98|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|598|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|598|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|598|,0|0|0|0|0|0|,0|0|0|0|0|598|,0|0|0|0|0|0|,0|0|0|0|0|598|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|598|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|598|,0|0|0|0|0|73|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|525|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|525|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|525|,0|0|0|0|0|0|,0|0|0|0|0|525|,0|0|0|0|0|0|,0|0|0|0|0|525|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|525|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|525|,0|0|0|0|0|80|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|445|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|445|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|445|,0|0|0|0|0|0|,0|0|0|0|0|445|,0|0|0|0|0|0|,0|0|0|0|0|445|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|445|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|445|,0|0|0|0|0|68|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|377|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|377|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|377|,0|0|0|0|0|0|,0|0|0|0|0|377|,0|0|0|0|0|0|,0|0|0|0|0|377|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|377|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|377|,0|0|0|0|0|56|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,0|0|0|0|0|321|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|321|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|321|,0|0|0|0|0|0|,0|0|0|0|0|321|,0|0|0|0|0|0|,0|0|0|0|0|321|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|321|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|321|,0|0|0|0|0|39|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,0|0|0|0|0|282|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|282|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|282|,0|0|0|0|0|0|,0|0|0|0|0|282|,0|0|0|0|0|0|,0|0|0|0|0|282|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|282|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|282|,0|0|0|0|0|42|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,0|0|0|0|0|240|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|240|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|240|,0|0|0|0|0|0|,0|0|0|0|0|240|,0|0|0|0|0|0|,0|0|0|0|0|240|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|240|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|240|,0|0|0|0|0|44|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,0|0|0|0|0|196|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|196|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|196|,0|0|0|0|0|0|,0|0|0|0|0|196|,0|0|0|0|0|0|,0|0|0|0|0|196|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|196|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|196|,0|0|0|0|0|36|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,0|0|0|0|0|160|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|160|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|160|,0|0|0|0|0|0|,0|0|0|0|0|157|,0|0|0|0|0|0|,0|0|0|0|0|157|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|157|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|157|,0|0|0|0|0|27|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,0|0|0|0|0|130|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|130|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|130|,0|0|0|0|0|0|,0|0|0|0|0|128|,0|0|0|0|0|0|,0|0|0|0|0|128|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|128|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|128|,0|0|0|0|0|17|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,0|0|0|0|0|111|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|111|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|111|,0|0|0|0|0|0|,0|0|0|0|0|110|,0|0|0|0|0|0|,0|0|0|0|0|110|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|110|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|110|,0|0|0|0|0|19|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,0|0|0|0|0|91|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|91|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|91|,0|0|0|0|0|0|,0|0|0|0|0|90|,0|0|0|0|0|0|,0|0|0|0|0|90|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|90|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|90|,0|0|0|0|0|4|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,0|0|0|0|0|86|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|86|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|86|,0|0|0|0|0|0|,0|0|0|0|0|83|,0|0|0|0|0|0|,0|0|0|0|0|83|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|83|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|83|,0|0|0|0|0|12|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,0|0|0|0|0|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|11|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,0|0|0|0|0|60|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|60|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|60|,0|0|0|0|0|0|,0|0|0|0|0|59|,0|0|0|0|0|0|,0|0|0|0|0|59|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|59|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|59|,0|0|0|0|0|8|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,0|0|0|0|0|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|4|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,0|0|0|0|0|47|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|47|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|47|,0|0|0|0|0|0|,0|0|0|0|0|47|,0|0|0|0|0|0|,0|0|0|0|0|47|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|47|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|47|,0|0|0|0|0|6|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,0|0|0|0|0|41|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|41|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|41|,0|0|0|0|0|0|,0|0|0|0|0|41|,0|0|0|0|0|0|,0|0|0|0|0|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|41|,0|0|0|0|0|6|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,0|0|0|0|0|35|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|35|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|35|,0|0|0|0|0|0|,0|0|0|0|0|34|,0|0|0|0|0|0|,0|0|0|0|0|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|34|,0|0|0|0|0|5|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,0|0|0|0|0|29|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|29|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|4|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,0|0|0|0|0|25|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|25|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|25|,0|0|0|0|0|0|,0|0|0|0|0|25|,0|0|0|0|0|0|,0|0|0|0|0|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|25|,0|0|0|0|0|4|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,0|0|0|0|0|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|21|,0|0|0|0|0|0|,0|0|0|0|0|21|,0|0|0|0|0|0|,0|0|0|0|0|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|21|,0|0|0|0|0|5|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|16|,0|0|0|0|0|4|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,0|0|0|0|0|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|0|
41,0|1|2|3|4|5|,0|0|0|0|0|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|12|,0|0|0|0|0|1|,0|0|0|0|0|0|
42,0|1|2|3|4|5|,0|0|0|0|0|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|11|,0|0|0|0|0|0|,0|0|0|0|0|11|,0|0|0|0|0|0|,0|0|0|0|0|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|11|,0|0|0|0|0|2|,0|0|0|0|0|0|
