Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
22,0|1|2|3|4|5|,3076|1230|408|164|55|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|1230|408|164|55|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|1230|408|164|60|,0|0|0|0|0|0|,16170|3076|1230|408|164|60|,0|0|0|0|0|0|,6907|1322|530|172|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6907|1322|530|172|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6080|1211|461|155|65|28|,3027|69|22|6|3|23|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3053|1142|439|149|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3053|1142|439|149|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3053|1142|439|149|67|,0|0|0|0|0|0|,14530|3053|1142|439|149|67|,0|0|0|0|0|0|,6196|1399|489|209|60|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6196|1399|489|209|60|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5943|1313|461|198|55|27|,2943|62|26|11|2|24|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3000|1251|435|187|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3000|1251|435|187|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3000|1251|435|187|56|,0|0|0|0|0|0|,15990|3000|1251|435|187|56|,0|0|0|0|0|0|,6589|1307|544|184|85|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6589|1307|544|184|85|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1197|489|171|71|25|,3106|54|30|9|5|18|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2939|1143|459|162|66|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2939|1143|459|162|66|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2939|1143|459|162|73|,0|0|0|0|0|0|,15930|2939|1143|459|162|73|,0|0|0|0|0|0|,6610|1352|490|222|73|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6610|1352|490|222|73|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6009|1243|456|196|63|30|,3028|45|25|5|3|29|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2981|1198|431|191|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2981|1198|431|191|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2981|1198|431|191|61|,0|0|0|0|0|0|,15470|2981|1198|431|191|61|,0|0|0|0|0|0|,6342|1307|497|182|89|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6342|1307|497|182|89|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6035|1216|466|170|82|30|,2993|61|31|6|5|28|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3042|1155|435|164|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1155|435|164|77|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1155|435|164|79|,0|0|0|0|0|0|,15720|3042|1155|435|164|79|,0|0|0|0|0|0|,6828|1292|530|181|70|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6828|1292|530|181|70|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6109|1171|464|167|57|31|,3011|59|25|9|2|27|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3098|1112|439|158|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3098|1112|439|158|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3098|1112|439|158|59|,0|0|0|0|0|0|,14950|3098|1112|439|158|59|,0|0|0|0|0|0|,6355|1347|469|179|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6355|1347|469|179|70|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1257|442|169|63|23|,2984|66|20|16|3|19|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3061|1191|422|153|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3061|1191|422|153|60|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3061|1191|422|153|64|,0|0|0|0|0|0|,16740|3061|1191|422|153|64|,0|0|0|0|0|0|,7134|1348|487|176|69|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,7134|1348|487|176|69|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6117|1209|427|165|56|25|,3048|54|21|5|4|23|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3069|1155|406|160|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1155|406|160|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1155|406|160|54|,0|0|0|0|0|0|,15560|3069|1155|406|160|54|,0|0|0|0|0|0|,6475|1356|484|177|62|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6475|1356|484|177|62|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6040|1253|464|163|58|21|,3036|67|17|9|5|19|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3004|1186|447|154|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3004|1186|447|154|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3004|1186|447|154|55|,0|0|0|0|0|0|,15650|3004|1186|447|154|55|,0|0|0|0|0|0|,7026|1357|519|185|72|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,7026|1357|519|185|72|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6061|1234|453|168|60|24|,3021|59|18|10|4|21|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3040|1175|435|158|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3040|1175|435|158|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3040|1175|435|158|59|,0|0|0|0|0|0|,14530|3040|1175|435|158|59|,0|0|0|0|0|0|,6323|1365|502|201|72|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6323|1365|502|201|72|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5974|1267|471|190|70|28|,2949|60|30|8|6|27|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3025|1207|441|182|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1207|441|182|64|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1207|441|182|65|,0|0|0|0|0|0|,16100|3025|1207|441|182|65|,0|0|0|0|0|0|,6747|1331|532|199|85|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6747|1331|532|199|85|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6032|1205|471|193|74|22|,2951|61|26|10|2|20|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3081|1144|445|183|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3081|1144|445|183|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3081|1144|445|183|74|,0|0|0|0|0|0|,15820|3081|1144|445|183|74|,0|0|0|0|0|0|,6655|1359|443|201|77|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6655|1359|443|201|77|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6068|1245|408|179|70|28|,3066|54|20|6|2|27|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3002|1191|388|173|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1191|388|173|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1191|388|173|69|,0|0|0|0|0|0|,15530|3002|1191|388|173|69|,0|0|0|0|0|0|,6520|1361|536|150|80|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6520|1361|536|150|80|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6023|1243|485|142|74|32|,2993|58|20|4|6|31|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3030|1185|465|138|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3030|1185|465|138|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3030|1185|465|138|69|,0|0|0|0|0|0|,15870|3030|1185|465|138|69|,0|0|0|0|0|0|,6816|1322|523|182|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6816|1322|523|182|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6080|1202|478|158|57|24|,3032|50|33|10|3|23|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3048|1152|445|148|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1152|445|148|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1152|445|148|55|,0|0|0|0|0|0|,15070|3048|1152|445|148|55|,0|0|0|0|0|0|,6444|1376|482|189|65|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6444|1376|482|189|65|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6013|1270|455|177|61|24|,3049|56|18|8|2|24|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2964|1214|437|169|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2964|1214|437|169|59|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2964|1214|437|169|59|,0|0|0|0|0|0|,15830|2964|1214|437|169|59|,0|0|0|0|0|0|,6715|1284|478|195|80|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6715|1284|478|195|80|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6107|1180|438|175|74|23|,3079|56|30|7|1|19|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3028|1124|408|168|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3028|1124|408|168|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3028|1124|408|168|77|,0|0|0|0|0|0|,14040|3028|1124|408|168|77|,0|0|0|0|0|0|,6476|1447|507|200|80|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6476|1447|507|200|80|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5925|1332|468|175|73|27|,2957|59|22|5|4|21|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2968|1273|446|170|69|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2968|1273|446|170|69|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2968|1273|446|170|75|,0|0|0|0|0|0|,16270|2968|1273|446|170|75|,0|0|0|0|0|0|,6680|1315|551|189|84|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6680|1315|551|189|84|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6011|1200|512|169|76|31|,3080|51|27|9|5|26|,0|0|0|0|0|0|
