Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,2840|1248|389|153|39|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2840|1248|389|153|39|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2840|1248|389|153|43|,0|0|0|0|0|0|,16010|2508|1124|356|140|38|,0|0|0|0|0|0|,7161|1086|496|167|68|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,7161|1086|496|167|68|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6159|958|428|145|64|15|,3018|36|30|6|1|14|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3141|922|398|139|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3141|922|398|139|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3141|922|398|139|64|,0|0|0|0|0|0|,13240|2803|832|370|124|63|,0|0|0|0|0|0|,6703|1341|408|178|55|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6703|1341|408|178|55|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5952|1184|359|160|49|27|,2921|63|19|8|1|23|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,3031|1121|340|152|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3031|1121|340|152|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3031|1121|340|152|52|,0|0|0|0|0|0|,13710|2716|1017|321|144|49|,0|0|0|0|0|0|,6828|1322|477|143|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6828|1322|477|143|74|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6002|1154|418|120|65|25|,3028|66|18|3|2|24|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,2974|1088|400|117|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2974|1088|400|117|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2974|1088|400|117|64|,0|0|0|0|0|0|,14260|2660|1000|376|101|59|,0|0|0|0|0|0|,6933|1220|458|181|45|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6933|1220|458|181|45|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1045|409|165|40|26|,3022|58|27|9|1|24|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,3019|987|382|156|39|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3019|987|382|156|39|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3019|987|382|156|41|,0|0|0|0|0|0|,12310|2708|904|348|142|38|,0|0|0|0|0|0|,6515|1368|457|185|78|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6515|1368|457|185|78|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5830|1237|404|164|66|16|,2909|69|14|4|3|15|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2921|1168|390|160|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2921|1168|390|160|63|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2921|1168|390|160|64|,0|0|0|0|0|0|,14980|2588|1076|348|154|61|,0|0|0|0|0|0|,7018|1161|479|166|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,7018|1161|479|166|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6129|1017|419|143|58|27|,3059|69|20|7|0|27|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3070|948|399|136|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3070|948|399|136|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3070|948|399|136|58|,0|0|0|0|0|0|,13140|2780|865|366|126|54|,0|0|0|0|0|0|,6474|1359|395|168|61|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6474|1359|395|168|61|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5881|1245|353|152|51|17|,2946|52|17|11|2|15|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,2935|1193|336|141|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2935|1193|336|141|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2935|1193|336|141|51|,0|0|0|0|0|0|,15630|2672|1095|310|130|49|,0|0|0|0|0|0|,7080|1140|501|118|49|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,7080|1140|501|118|49|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6188|1008|441|109|43|20|,3114|59|19|11|4|18|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3074|949|422|98|39|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3074|949|422|98|39|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3074|949|422|98|41|,0|0|0|0|0|0|,11620|2739|850|384|90|40|,0|0|0|0|0|0|,6095|1440|445|197|50|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6095|1440|445|197|50|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5689|1350|420|183|48|22|,2886|79|20|8|2|18|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2803|1271|400|175|46|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2803|1271|400|175|46|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2803|1271|400|175|50|,0|0|0|0|0|0|,15870|2512|1195|367|159|46|,0|0|0|0|0|0|,6845|1049|530|158|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6845|1049|530|158|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6131|937|474|135|61|22|,3070|53|27|8|2|21|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3061|884|447|127|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3061|884|447|127|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3061|884|447|127|60|,0|0|0|0|0|0|,12130|2764|799|413|120|57|,0|0|0|0|0|0|,6635|1429|395|217|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6635|1429|395|217|61|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5876|1247|353|196|57|30|,2983|43|13|5|1|29|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2893|1204|340|191|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2893|1204|340|191|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2893|1204|340|191|57|,0|0|0|0|0|0|,15640|2616|1101|311|177|50|,0|0|0|0|0|0|,7028|1115|442|139|86|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,7028|1115|442|139|86|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6210|981|399|127|76|17|,3106|50|26|7|6|14|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3104|931|373|120|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3104|931|373|120|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3104|931|373|120|73|,0|0|0|0|0|0|,12120|2770|859|344|110|68|,0|0|0|0|0|0|,6368|1349|429|167|62|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6368|1349|429|167|62|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5834|1256|397|155|57|31|,2922|53|17|6|4|31|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2912|1203|380|149|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2912|1203|380|149|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2912|1203|380|149|53|,0|0|0|0|0|0|,14620|2634|1111|355|140|50|,0|0|0|0|0|0|,6823|1150|471|162|58|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6823|1150|471|162|58|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6089|1036|415|145|52|17|,3090|57|22|6|3|16|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2999|979|393|139|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2999|979|393|139|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2999|979|393|139|50|,0|0|0|0|0|0|,13210|2702|895|366|125|44|,0|0|0|0|0|0|,6325|1252|429|175|52|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6325|1252|429|175|52|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5884|1174|394|162|47|18|,2986|64|28|9|4|16|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2898|1110|366|153|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2898|1110|366|153|43|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2898|1110|366|153|45|,0|0|0|0|0|0|,13550|2657|1023|338|142|41|,0|0|0|0|0|0|,6606|1249|482|153|63|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6606|1249|482|153|63|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5963|1118|434|139|57|20|,3000|59|20|6|2|16|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2963|1059|414|133|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1059|414|133|55|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1059|414|133|59|,0|0|0|0|0|0|,13640|2690|977|376|124|55|,0|0|0|0|0|0|,6871|1313|486|190|65|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6871|1313|486|190|65|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6007|1129|422|173|57|16|,2974|63|25|7|0|14|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3033|1066|397|166|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3033|1066|397|166|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3033|1066|397|166|59|,0|0|0|0|0|0|,14300|2740|980|377|156|54|,0|0|0|0|0|0|,6982|1225|468|174|78|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6982|1225|468|174|78|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6090|1051|408|146|70|26|,3079|55|25|4|2|25|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3011|996|383|142|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3011|996|383|142|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3011|996|383|142|69|,0|0|0|0|0|0|,13520|2728|925|345|129|63|,0|0|0|0|0|0|,6681|1225|441|149|59|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6681|1225|441|149|59|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1095|400|135|53|27|,2975|54|24|7|3|24|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3070|1041|376|128|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3070|1041|376|128|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3070|1041|376|128|53|,0|0|0|0|0|0|,14030|2801|953|346|119|50|,0|0|0|0|0|0|,6845|1272|450|149|50|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6845|1272|450|149|50|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6040|1116|401|130|46|23|,2955|61|24|4|1|20|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3085|1055|377|126|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3085|1055|377|126|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3085|1055|377|126|48|,0|0|0|0|0|0|,13590|2824|967|341|116|41|,0|0|0|0|0|0|,6429|1288|437|161|50|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6429|1288|437|161|50|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5944|1185|403|152|46|19|,3041|61|24|9|3|18|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2903|1124|379|143|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2903|1124|379|143|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2903|1124|379|143|44|,0|0|0|0|0|0|,14060|2650|1025|357|129|39|,0|0|0|0|0|0|,7010|1281|473|155|59|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,7010|1281|473|155|59|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6061|1090|407|136|55|15|,3013|56|15|6|3|13|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3048|1034|392|130|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1034|392|130|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1034|392|130|54|,0|0|0|0|0|0|,13520|2781|944|366|113|51|,0|0|0|0|0|0|,6444|1266|442|154|51|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6444|1266|442|154|51|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5999|1167|403|143|48|24|,3013|53|20|9|1|19|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2986|1114|383|134|47|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2986|1114|383|134|47|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2986|1114|383|134|52|,0|0|0|0|0|0|,13430|2686|1020|354|123|48|,0|0|0|0|0|0|,6610|1284|468|162|57|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6610|1284|468|162|57|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5927|1160|422|145|53|20|,2908|55|15|7|2|18|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3019|1105|407|138|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3019|1105|407|138|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3019|1105|407|138|53|,0|0|0|0|0|0|,14060|2727|1003|376|127|52|,0|0|0|0|0|0|,6728|1197|448|182|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6728|1197|448|182|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6052|1081|410|173|51|18|,2986|49|23|9|0|16|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3066|1032|387|164|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3066|1032|387|164|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3066|1032|387|164|53|,0|0|0|0|0|0|,13350|2772|945|347|151|51|,0|0|0|0|0|0|,6492|1342|456|175|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6492|1342|456|175|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5837|1237|417|156|62|21|,2972|64|20|11|3|20|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2865|1173|397|145|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2865|1173|397|145|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2865|1173|397|145|60|,0|0|0|0|0|0|,15720|2622|1098|372|131|55|,0|0|0|0|0|0|,6823|1132|465|146|56|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6823|1132|465|146|56|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6108|1036|423|131|50|23|,3035|58|31|4|4|21|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3073|978|392|127|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|978|392|127|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|978|392|127|48|,0|0|0|0|0|0|,13430|2802|910|357|117|44|,0|0|0|0|0|0|,6781|1363|444|153|54|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6781|1363|444|153|54|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5981|1183|383|135|43|26|,2960|48|14|4|0|25|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3021|1135|369|131|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3021|1135|369|131|43|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3021|1135|369|131|44|,0|0|0|0|0|0|,14670|2748|1033|330|123|42|,0|0|0|0|0|0|,7022|1207|479|144|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,7022|1207|479|144|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6084|1062|416|123|47|17|,3072|51|28|4|1|15|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3012|1011|388|119|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3012|1011|388|119|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3012|1011|388|119|48|,0|0|0|0|0|0|,12790|2782|921|354|107|46|,0|0|0|0|0|0|,6578|1334|414|176|47|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6578|1334|414|176|47|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5950|1195|365|163|40|29|,2968|63|20|8|3|27|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2982|1132|345|155|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2982|1132|345|155|37|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2982|1132|345|155|39|,0|0|0|0|0|0|,14210|2722|1036|319|142|34|,0|0|0|0|0|0|,6727|1221|470|146|63|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6727|1221|470|146|63|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,5980|1092|420|133|56|14|,2945|48|25|9|4|13|,0|0|0|0|0|0|
