Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
14,0|1|2|3|4|5|,3073|1067|406|158|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|1067|406|158|60|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|1067|406|158|62|,0|0|0|0|0|0|,13930|2607|921|348|144|54|,0|0|0|0|0|0|,6650|1215|436|171|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6650|1215|436|171|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6204|1136|395|164|72|23|,3120|57|13|6|4|21|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3084|1079|382|158|68|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3084|1079|382|158|68|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3084|1079|382|158|70|,0|0|0|0|0|0|,14100|2631|927|333|132|61|,0|0|0|0|0|0|,6806|1260|443|148|60|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6806|1260|443|148|60|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6235|1154|398|137|49|27|,3095|53|16|6|3|25|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3140|1101|382|131|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3140|1101|382|131|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3140|1101|382|131|48|,0|0|0|0|0|0|,14640|2697|949|335|121|44|,0|0|0|0|0|0|,6720|1232|406|168|53|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6720|1232|406|168|53|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6257|1144|374|151|49|23|,3140|55|27|7|3|19|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3117|1089|347|144|46|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3117|1089|347|144|46|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3117|1089|347|144|50|,0|0|0|0|0|0|,14100|2673|950|313|119|48|,0|0|0|0|0|0|,6785|1312|445|143|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6785|1312|445|143|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6214|1174|405|126|58|23|,3088|61|24|5|2|21|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,3126|1113|381|121|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3126|1113|381|121|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3126|1113|381|121|58|,0|0|0|0|0|0|,14960|2670|957|329|102|55|,0|0|0|0|0|0|,6765|1205|424|136|45|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6765|1205|424|136|45|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6259|1140|403|127|44|22|,3200|48|15|10|3|19|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3059|1092|388|117|41|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3059|1092|388|117|41|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3059|1092|388|117|44|,0|0|0|0|0|0|,13060|2601|944|343|103|38|,0|0|0|0|0|0|,6690|1312|513|161|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6690|1312|513|161|58|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6106|1219|453|149|54|19|,3048|64|29|12|1|18|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3058|1155|424|137|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1155|424|137|53|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1155|424|137|54|,0|0|0|0|0|0|,14090|2615|1024|378|120|45|,0|0|0|0|0|0|,6774|1238|510|172|54|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6774|1238|510|172|54|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6174|1130|466|161|51|18|,3127|52|23|8|3|17|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3047|1078|443|153|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1078|443|153|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1078|443|153|49|,0|0|0|0|0|0|,14000|2629|927|388|139|44|,0|0|0|0|0|0|,6975|1251|451|185|60|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6975|1251|451|185|60|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6261|1109|399|166|50|15|,3079|55|22|10|4|12|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3182|1054|377|156|46|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3182|1054|377|156|46|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3182|1054|377|156|49|,0|0|0|0|0|0|,13930|2763|916|325|135|42|,0|0|0|0|0|0|,6497|1337|458|150|71|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6497|1337|458|150|71|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6098|1245|424|135|66|18|,3128|53|24|9|8|18|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2970|1192|400|126|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2970|1192|400|126|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2970|1192|400|126|58|,0|0|0|0|0|0|,14450|2574|1047|346|118|54|,0|0|0|0|0|0|,6651|1270|495|162|50|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6651|1270|495|162|50|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6152|1166|463|151|47|21|,3107|45|27|6|5|21|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3045|1121|436|145|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3045|1121|436|145|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3045|1121|436|145|42|,0|0|0|0|0|0|,14370|2645|980|383|118|38|,0|0|0|0|0|0|,6675|1232|461|190|61|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6675|1232|461|190|61|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6178|1146|421|178|56|21|,3106|59|21|4|3|19|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3072|1087|400|174|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3072|1087|400|174|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3072|1087|400|174|55|,0|0|0|0|0|0|,14190|2642|938|343|159|41|,0|0|0|0|0|0|,6615|1233|466|162|73|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6615|1233|466|162|73|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6177|1154|430|150|68|21|,3034|63|31|6|5|18|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,3143|1091|399|144|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3143|1091|399|144|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3143|1091|399|144|66|,0|0|0|0|0|0|,14420|2714|949|356|131|57|,0|0|0|0|0|0|,6846|1295|443|157|55|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6846|1295|443|157|55|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6203|1179|407|139|48|24|,3063|71|16|5|4|20|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3140|1108|391|134|44|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3140|1108|391|134|44|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3140|1108|391|134|48|,0|0|0|0|0|0|,14500|2736|971|345|119|42|,0|0|0|0|0|0|,6781|1253|458|168|50|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6781|1253|458|168|50|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6207|1155|421|155|46|16|,3114|51|32|12|3|13|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3093|1104|389|143|43|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3093|1104|389|143|43|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3093|1104|389|143|46|,0|0|0|0|0|0|,14040|2714|945|347|132|43|,0|0|0|0|0|0|,6676|1311|447|163|59|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6676|1311|447|163|59|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6156|1211|409|145|56|16|,3114|60|13|5|1|15|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3042|1151|396|140|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1151|396|140|55|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1151|396|140|56|,0|0|0|0|0|0|,15220|2670|1009|352|118|49|,0|0|0|0|0|0|,6719|1172|438|168|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6719|1172|438|168|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6285|1088|403|157|48|17|,3160|49|10|8|1|16|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3125|1039|393|149|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3125|1039|393|149|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3125|1039|393|149|48|,0|0|0|0|0|0|,13860|2755|912|360|126|44|,0|0|0|0|0|0|,6671|1298|450|169|50|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6671|1298|450|169|50|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6172|1196|399|158|47|17|,3060|55|12|6|3|16|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3112|1141|387|152|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3112|1141|387|152|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3112|1141|387|152|45|,0|0|0|0|0|0|,14800|2709|1008|343|131|37|,0|0|0|0|0|0|,6668|1223|441|150|54|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6668|1223|441|150|54|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6225|1141|418|139|49|16|,3126|72|29|7|2|14|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3099|1069|389|132|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3099|1069|389|132|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3099|1069|389|132|49|,0|0|0|0|0|0|,12900|2705|933|332|113|40|,0|0|0|0|0|0|,6673|1328|450|171|62|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6673|1328|450|171|62|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6122|1226|422|152|57|15|,3080|48|29|8|1|14|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3042|1178|393|144|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3042|1178|393|144|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3042|1178|393|144|57|,0|0|0|0|0|0|,14750|2660|1006|341|123|52|,0|0|0|0|0|0|,6663|1173|488|153|61|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6663|1173|488|153|61|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6234|1093|460|137|57|19|,3166|52|21|5|0|16|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3068|1041|439|132|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3068|1041|439|132|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3068|1041|439|132|60|,0|0|0|0|0|0|,14960|2676|916|388|115|50|,0|0|0|0|0|0|,6840|1280|412|178|54|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6840|1280|412|178|54|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6231|1152|373|163|48|22|,3148|63|17|8|4|21|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3083|1089|356|155|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3083|1089|356|155|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3083|1089|356|155|45|,0|0|0|0|0|0|,13890|2695|959|314|135|41|,0|0|0|0|0|0|,6840|1297|454|132|69|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6840|1297|454|132|69|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6208|1183|417|119|59|14|,3188|55|26|11|3|12|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3020|1128|391|108|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3020|1128|391|108|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3020|1128|391|108|58|,0|0|0|0|0|0|,14260|2600|992|336|96|52|,0|0|0|0|0|0|,6798|1193|464|150|52|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6798|1193|464|150|52|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6254|1104|423|136|48|29|,3021|59|9|10|1|24|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3233|1045|414|126|47|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3233|1045|414|126|47|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3233|1045|414|126|52|,0|0|0|0|0|0|,13950|2832|916|345|112|46|,0|0|0|0|0|0|,6506|1314|415|166|56|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6506|1314|415|166|56|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6139|1228|398|154|52|16|,3092|52|22|7|4|12|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,3047|1176|376|147|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1176|376|147|48|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1176|376|147|52|,0|0|0|0|0|0|,15510|2664|1031|325|134|48|,0|0|0|0|0|0|,6948|1182|468|136|50|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6948|1182|468|136|50|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6321|1061|427|128|47|16|,3231|47|16|10|1|15|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3090|1014|411|118|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3090|1014|411|118|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3090|1014|411|118|47|,0|0|0|0|0|0|,12790|2666|876|357|98|45|,0|0|0|0|0|0|,6650|1375|457|170|46|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6650|1375|457|170|46|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6096|1274|418|150|41|21|,3108|72|18|12|0|17|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2988|1202|400|138|41|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2988|1202|400|138|41|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2988|1202|400|138|45|,0|0|0|0|0|0|,15150|2601|1059|349|122|43|,0|0|0|0|0|0|,6613|1166|469|154|54|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6613|1166|469|154|54|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6247|1092|442|149|52|17|,3090|63|26|5|2|17|,0|0|0|0|0|0|
