Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
24,0|1|2|3|4|5|,3065|1176|486|137|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3065|1176|486|137|57|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3065|1176|486|137|59|,0|0|0|0|0|0|,14770|3006|1160|483|137|57|,0|0|0|0|0|0|,6514|1385|543|213|64|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6514|1385|543|213|64|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5980|1257|499|192|57|15|,2970|51|26|6|2|12|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3010|1206|473|186|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3010|1206|473|186|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3010|1206|473|186|58|,0|0|0|0|0|0|,16690|2983|1202|470|184|58|,0|0|0|0|0|0|,6666|1313|516|188|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6666|1313|516|188|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6059|1209|470|170|70|22|,3062|63|18|6|4|20|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2997|1146|452|164|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1146|452|164|66|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1146|452|164|68|,0|0|0|0|0|0|,15020|2974|1143|452|164|66|,0|0|0|0|0|0|,6656|1332|546|184|67|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6656|1332|546|184|67|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1205|492|168|61|33|,3053|51|31|3|3|33|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2988|1154|461|165|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2988|1154|461|165|58|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2988|1154|461|165|58|,0|0|0|0|0|0|,14500|2966|1146|460|165|58|,0|0|0|0|0|0|,6429|1363|543|209|84|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6429|1363|543|209|84|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5926|1260|503|195|79|23|,3070|65|28|12|4|20|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2856|1195|475|183|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2856|1195|475|183|75|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2856|1195|475|183|78|,0|0|0|0|0|0|,15480|2844|1189|473|183|77|,0|0|0|0|0|0|,6567|1256|502|221|87|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6567|1256|502|221|87|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1179|468|204|79|29|,2975|63|19|4|3|26|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3066|1116|449|200|76|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3066|1116|449|200|76|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3066|1116|449|200|79|,0|0|0|0|0|0|,15390|3052|1111|448|199|78|,0|0|0|0|0|0|,6593|1332|469|212|81|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6593|1332|469|212|81|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6053|1218|430|194|76|29|,3053|62|27|12|4|27|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3000|1156|403|182|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3000|1156|403|182|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3000|1156|403|182|74|,0|0|0|0|0|0|,15080|2989|1151|400|181|73|,0|0|0|0|0|0|,6718|1326|480|180|79|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6718|1326|480|180|79|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6106|1189|436|168|70|31|,3029|72|18|10|0|27|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3077|1117|418|158|70|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3077|1117|418|158|70|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3077|1117|418|158|74|,0|0|0|0|0|0|,14480|3064|1110|417|157|73|,0|0|0|0|0|0|,6328|1410|514|178|68|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6328|1410|514|178|68|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5930|1326|484|166|63|31|,2988|60|32|6|3|28|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2942|1266|452|160|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2942|1266|452|160|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2942|1266|452|160|63|,0|0|0|0|0|0|,16450|2934|1256|452|160|63|,0|0|0|0|0|0|,6715|1202|507|184|67|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6715|1202|507|184|67|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6174|1109|462|172|60|21|,3080|59|19|6|1|18|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3094|1050|443|166|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3094|1050|443|166|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3094|1050|443|166|62|,0|0|0|0|0|0|,13430|3082|1049|442|165|62|,0|0|0|0|0|0|,6302|1450|521|213|87|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6302|1450|521|213|87|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5874|1329|490|195|82|28|,2969|67|30|17|9|24|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2905|1262|460|178|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2905|1262|460|178|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2905|1262|460|178|77|,0|0|0|0|0|0|,16450|2891|1255|459|176|76|,0|0|0|0|0|0|,6827|1224|535|211|75|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6827|1224|535|211|75|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6133|1096|481|187|69|34|,3038|55|25|7|6|32|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3095|1041|456|180|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3095|1041|456|180|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3095|1041|456|180|65|,0|0|0|0|0|0|,13600|3083|1039|450|180|65|,0|0|0|0|0|0|,6355|1435|495|205|87|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6355|1435|495|205|87|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5903|1334|462|182|83|27|,2930|76|25|9|5|26|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2973|1258|437|173|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2973|1258|437|173|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2973|1258|437|173|79|,0|0|0|0|0|0|,16200|2954|1252|434|173|78|,0|0|0|0|0|0|,6531|1181|509|182|62|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6531|1181|509|182|62|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6156|1110|483|172|59|20|,3064|57|23|7|2|20|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3092|1053|460|165|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3092|1053|460|165|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3092|1053|460|165|57|,0|0|0|0|0|0|,13940|3079|1048|458|164|57|,0|0|0|0|0|0|,6536|1492|495|224|75|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6536|1492|495|224|75|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5889|1368|451|204|66|22|,2913|59|24|10|0|21|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2976|1309|427|194|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2976|1309|427|194|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2976|1309|427|194|67|,0|0|0|0|0|0|,16330|2961|1304|423|194|67|,0|0|0|0|0|0|,6766|1219|547|189|85|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6766|1219|547|189|85|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6130|1100|497|168|76|29|,3056|53|29|12|2|28|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3074|1047|468|156|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3074|1047|468|156|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3074|1047|468|156|75|,0|0|0|0|0|0|,14220|3061|1044|466|154|75|,0|0|0|0|0|0|,6499|1413|482|200|66|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6499|1413|482|200|66|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5994|1286|438|190|63|29|,3009|64|22|11|2|26|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2985|1222|416|179|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2985|1222|416|179|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2985|1222|416|179|64|,0|0|0|0|0|0|,16230|2967|1219|411|178|64|,0|0|0|0|0|0|,6985|1279|520|176|70|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6985|1279|520|176|70|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6176|1128|459|149|60|28|,3075|60|19|3|3|26|,0|0|0|0|0|0|
