Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,0|0|0|0|1375|316|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|1375|316|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1691|,0|0|0|0|0|0|,0|0|0|0|0|1691|,0|0|0|0|0|0|,0|0|0|0|0|1691|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1691|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1691|,0|0|0|0|0|1020|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|0|0|0|671|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|671|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|671|,0|0|0|0|0|0|,0|0|0|0|0|671|,0|0|0|0|0|0|,0|0|0|0|0|671|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|671|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|671|,0|0|0|0|0|425|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|0|0|246|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|246|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|246|,0|0|0|0|0|0|,0|0|0|0|0|246|,0|0|0|0|0|0|,0|0|0|0|0|246|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|246|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|246|,0|0|0|0|0|159|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|0|0|0|0|87|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|87|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|87|,0|0|0|0|0|0|,0|0|0|0|0|87|,0|0|0|0|0|0|,0|0|0|0|0|87|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|87|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|87|,0|0|0|0|0|49|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|0|0|0|38|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|38|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|19|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|0|0|19|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|19|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|19|,0|0|0|0|0|0|,0|0|0|0|0|19|,0|0|0|0|0|0|,0|0|0|0|0|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|19|,0|0|0|0|0|12|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|0|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|7|,0|0|0|0|0|0|,0|0|0|0|0|7|,0|0|0|0|0|0|,0|0|0|0|0|7|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|7|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|7|,0|0|0|0|0|2|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|5|,0|0|0|0|0|0|,0|0|0|0|0|5|,0|0|0|0|0|0|,0|0|0|0|0|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|5|,0|0|0|0|0|4|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|
