Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
14,0|1|2|3|4|5|,2624|1143|377|151|48|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2624|1143|377|151|48|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2624|1143|377|151|54|,0|0|0|0|0|0|,13840|2551|1143|377|151|54|,0|0|0|0|0|0|,5861|1071|466|165|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5861|1071|466|165|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5367|982|428|150|51|22|,2676|35|24|4|4|18|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,2691|947|404|146|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2691|947|404|146|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2691|947|404|146|51|,0|0|0|0|0|0|,12610|2663|947|404|146|51|,0|0|0|0|0|0|,5794|1211|429|183|79|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5794|1211|429|183|79|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5256|1096|380|165|74|21|,2666|61|23|11|2|20|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,2590|1035|357|154|72|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2590|1035|357|154|72|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2590|1035|357|154|73|,0|0|0|0|0|0|,13980|2531|1035|357|154|73|,0|0|0|0|0|0|,6006|1103|442|162|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6006|1103|442|162|65|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5375|996|398|143|56|30|,2760|50|20|6|2|29|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,2615|946|378|137|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2615|946|378|137|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2615|946|378|137|55|,0|0|0|0|0|0|,11950|2560|946|378|137|55|,0|0|0|0|0|0|,5739|1202|459|188|57|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5739|1202|459|188|57|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5244|1083|423|168|51|31|,2658|50|20|8|2|30|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2586|1033|403|160|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2586|1033|403|160|49|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2586|1033|403|160|50|,0|0|0|0|0|0|,13110|2556|1033|403|160|50|,0|0|0|0|0|0|,5972|1129|443|172|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5972|1129|443|172|69|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5347|1010|397|161|65|20|,2671|57|25|7|4|17|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2676|953|372|154|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2676|953|372|154|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2676|953|372|154|64|,0|0|0|0|0|0|,13230|2651|953|372|154|64|,0|0|0|0|0|0|,5833|1179|432|184|71|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5833|1179|432|184|71|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5297|1063|391|167|64|18|,2742|45|24|9|4|17|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,2555|1018|367|158|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2555|1018|367|158|60|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2555|1018|367|158|61|,0|0|0|0|0|0|,13960|2540|1018|367|158|61|,0|0|0|0|0|0|,6060|1085|467|156|59|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6060|1085|467|156|59|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5398|970|410|139|54|29|,2743|50|23|10|2|25|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2655|920|387|129|52|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2655|920|387|129|52|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2655|920|387|129|56|,0|0|0|0|0|0|,12240|2633|920|387|129|56|,0|0|0|0|0|0|,5821|1223|436|188|64|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5821|1223|436|188|64|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5255|1102|398|173|54|18|,2724|43|17|5|3|14|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,2531|1059|381|168|51|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2531|1059|381|168|51|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2531|1059|381|168|55|,0|0|0|0|0|0|,13760|2514|1059|381|168|55|,0|0|0|0|0|0|,5736|1097|437|179|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5736|1097|437|179|77|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5317|1020|401|167|73|22|,2683|56|17|9|4|21|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2634|964|384|158|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2634|964|384|158|69|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2634|964|384|158|70|,0|0|0|0|0|0|,13600|2622|964|384|158|70|,0|0|0|0|0|0|,5919|1137|416|184|66|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5919|1137|416|184|66|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5348|1029|378|158|60|27|,2641|48|22|7|4|25|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,2707|981|356|151|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2707|981|356|151|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2707|981|356|151|58|,0|0|0|0|0|0|,12410|2677|981|356|151|58|,0|0|0|0|0|0|,5720|1221|457|175|84|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5720|1221|457|175|84|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5192|1122|424|161|80|21|,2592|51|25|8|3|18|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,2600|1071|399|153|77|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2600|1071|399|153|77|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2600|1071|399|153|80|,0|0|0|0|0|0|,13970|2592|1071|399|153|80|,0|0|0|0|0|0|,6140|1134|462|163|64|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|1134|462|163|64|41|,0|0|0|0|0|0|,0|0|0|0|0|0|,5361|1003|407|139|55|35|,2663|62|15|7|1|34|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2698|941|392|132|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2698|941|392|132|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2698|941|392|132|55|,0|0|0|0|0|0|,12370|2694|941|392|132|55|,0|0|0|0|0|0|,5873|1212|451|210|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5873|1212|451|210|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5261|1073|404|183|61|18|,2633|59|23|5|5|17|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,2628|1014|381|178|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2628|1014|381|178|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2628|1014|381|178|57|,0|0|0|0|0|0|,13140|2619|1014|381|178|57|,0|0|0|0|0|0|,6106|1198|437|162|76|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6106|1198|437|162|76|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5330|1055|385|142|62|26|,2660|58|23|7|4|22|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2670|997|362|135|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2670|997|362|135|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2670|997|362|135|62|,0|0|0|0|0|0|,12620|2659|997|362|135|62|,0|0|0|0|0|0|,5690|1247|462|172|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5690|1247|462|172|68|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5202|1116|427|157|63|22|,2642|52|26|8|1|18|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2560|1064|401|149|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2560|1064|401|149|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2560|1064|401|149|66|,0|0|0|0|0|0|,13500|2551|1064|401|149|66|,0|0|0|0|0|0|,5645|1162|483|177|64|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5645|1162|483|177|64|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5224|1073|449|166|59|29|,2649|55|27|11|4|26|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2575|1018|422|155|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2575|1018|422|155|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2575|1018|422|155|58|,0|0|0|0|0|0|,12750|2571|1018|422|155|58|,0|0|0|0|0|0|,5825|1145|465|181|69|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5825|1145|465|181|69|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5291|1033|420|160|62|24|,2662|52|24|10|3|21|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2629|981|396|150|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2629|981|396|150|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2629|981|396|150|62|,0|0|0|0|0|0|,12950|2626|981|396|150|62|,0|0|0|0|0|0|,5984|1201|456|178|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5984|1201|456|178|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5293|1063|402|150|63|29|,2705|59|24|6|3|26|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,2588|1004|378|144|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2588|1004|378|144|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2588|1004|378|144|63|,0|0|0|0|0|0|,11760|2582|1004|378|144|63|,0|0|0|0|0|0|,5614|1233|495|177|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5614|1233|495|177|70|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5165|1130|457|162|61|22|,2600|56|19|6|5|18|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2565|1074|438|156|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2565|1074|438|156|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2565|1074|438|156|60|,0|0|0|0|0|0|,14120|2557|1074|438|156|60|,0|0|0|0|0|0|,6076|1098|451|197|68|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6076|1098|451|197|68|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5377|968|395|171|65|24|,2685|57|17|4|5|24|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2692|911|378|167|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2692|911|378|167|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2692|911|378|167|60|,0|0|0|0|0|0|,12080|2684|911|378|167|60|,0|0|0|0|0|0|,5659|1271|433|177|85|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5659|1271|433|177|85|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5200|1145|391|159|78|27|,2608|53|18|6|3|26|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2592|1092|373|153|75|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2592|1092|373|153|75|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2592|1092|373|153|76|,0|0|0|0|0|0|,14370|2581|1092|373|153|76|,0|0|0|0|0|0|,5877|1087|467|169|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5877|1087|467|169|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5342|985|428|160|60|25|,2704|47|21|9|1|24|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2638|938|407|151|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2638|938|407|151|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2638|938|407|151|60|,0|0|0|0|0|0|,13250|2632|938|407|151|60|,0|0|0|0|0|0|,6048|1168|433|187|71|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6048|1168|433|187|71|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5333|1041|386|155|62|23|,2716|48|14|4|3|19|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,2617|993|372|151|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2617|993|372|151|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2617|993|372|151|63|,0|0|0|0|0|0|,13160|2607|993|372|151|63|,0|0|0|0|0|0|,5833|1194|449|190|67|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5833|1194|449|190|67|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5265|1061|413|168|64|29|,2643|56|26|12|4|24|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2622|1005|387|156|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2622|1005|387|156|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2622|1005|387|156|65|,0|0|0|0|0|0|,13780|2617|1005|387|156|65|,0|0|0|0|0|0|,5791|1115|471|158|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5791|1115|471|158|72|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5305|1026|430|145|66|28|,2649|41|24|8|3|25|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2656|985|406|137|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2656|985|406|137|63|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2656|985|406|137|66|,0|0|0|0|0|0|,13660|2652|985|406|137|66|,0|0|0|0|0|0|,6030|1131|448|172|52|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6030|1131|448|172|52|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5373|1008|386|154|46|27|,2666|35|20|15|2|25|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2707|973|366|139|44|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2707|973|366|139|44|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2707|973|366|139|46|,0|0|0|0|0|0|,12580|2695|973|366|139|46|,0|0|0|0|0|0|,5604|1220|443|177|63|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,5604|1220|443|177|63|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,5213|1138|415|167|57|10|,2634|64|22|8|4|7|,0|0|0|0|0|0|
