Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
17,0|1|2|3|4|5|,2901|1205|395|137|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2901|1205|395|137|47|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2901|1205|395|137|49|,0|0|0|0|0|0|,14190|2648|1102|362|122|47|,0|0|0|0|0|0|,6885|1208|519|148|50|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6885|1208|519|148|50|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6032|1057|454|128|45|16|,3059|63|19|4|3|14|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2973|994|435|124|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2973|994|435|124|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2973|994|435|124|44|,0|0|0|0|0|0|,13210|2698|904|404|118|40|,0|0|0|0|0|0|,6448|1292|421|188|56|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6448|1292|421|188|56|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5938|1193|384|180|55|19|,3034|63|20|7|3|17|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,2904|1130|364|173|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2904|1130|364|173|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2904|1130|364|173|54|,0|0|0|0|0|0|,14160|2618|1023|325|163|52|,0|0|0|0|0|0|,6671|1191|478|151|69|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6671|1191|478|151|69|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1084|435|140|64|18|,2989|75|27|8|2|15|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3052|1009|408|132|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3052|1009|408|132|62|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3052|1009|408|132|65|,0|0|0|0|0|0|,13800|2766|922|368|118|57|,0|0|0|0|0|0|,6564|1291|436|179|54|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6564|1291|436|179|54|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5915|1178|401|168|45|27|,2925|56|24|5|3|25|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2990|1122|377|163|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2990|1122|377|163|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2990|1122|377|163|44|,0|0|0|0|0|0|,15160|2723|1037|346|143|40|,0|0|0|0|0|0|,6953|1180|471|164|57|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6953|1180|471|164|57|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6111|1049|407|152|54|12|,3063|66|26|8|3|12|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3048|983|381|144|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|983|381|144|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|983|381|144|51|,0|0|0|0|0|0|,13240|2743|892|349|137|49|,0|0|0|0|0|0|,6563|1334|427|171|66|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6563|1334|427|171|66|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5937|1210|386|157|57|22|,2988|62|13|11|1|20|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,2949|1148|373|146|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2949|1148|373|146|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2949|1148|373|146|58|,0|0|0|0|0|0|,14320|2630|1062|345|129|50|,0|0|0|0|0|0|,6839|1229|472|128|67|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6839|1229|472|128|67|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6022|1106|438|115|57|28|,2995|55|22|10|6|24|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3027|1051|416|105|51|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3027|1051|416|105|51|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3027|1051|416|105|55|,0|0|0|0|0|0|,14020|2757|941|384|100|51|,0|0|0|0|0|0|,6780|1237|438|182|46|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6780|1237|438|182|46|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6026|1080|393|163|42|24|,3024|53|20|10|0|24|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3002|1027|373|153|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1027|373|153|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1027|373|153|42|,0|0|0|0|0|0|,13510|2457|857|298|127|35|,0|0|0|0|0|0|,6631|1235|429|162|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6631|1235|429|162|56|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5970|1137|384|146|52|20|,2981|57|12|9|2|17|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2989|1080|372|137|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2989|1080|372|137|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2989|1080|372|137|53|,0|0|0|0|0|0|,14300|2419|890|302|111|44|,0|0|0|0|0|0|,6656|1190|411|125|51|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6656|1190|411|125|51|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6069|1095|366|114|46|17|,3008|47|19|7|0|15|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3061|1048|347|107|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3061|1048|347|107|46|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3061|1048|347|107|48|,0|0|0|0|0|0|,13530|2482|869|288|80|36|,0|0|0|0|0|0|,6636|1219|435|149|33|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6636|1219|435|149|33|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6060|1099|399|136|29|18|,3040|50|28|5|2|16|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3020|1049|371|131|27|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3020|1049|371|131|27|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3020|1049|371|131|29|,0|0|0|0|0|0|,13120|2438|862|294|109|24|,0|0|0|0|0|0|,6784|1259|447|140|57|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,6784|1259|447|140|57|12|,0|0|0|0|0|0|,0|0|0|0|0|0|,5993|1120|398|121|49|12|,3012|57|18|10|5|11|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2981|1063|380|111|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2981|1063|380|111|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2981|1063|380|111|45|,0|0|0|0|0|0|,14250|2476|862|314|96|34|,0|0|0|0|0|0|,6890|1188|414|172|46|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6890|1188|414|172|46|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6114|1047|362|149|41|19|,3074|52|18|14|2|18|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3040|995|344|135|39|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3040|995|344|135|39|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3040|995|344|135|40|,0|0|0|0|0|0|,12700|2503|831|285|109|37|,0|0|0|0|0|0|,6518|1329|432|155|67|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6518|1329|432|155|67|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5900|1209|392|139|61|18|,2890|65|23|4|0|14|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3010|1144|369|135|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3010|1144|369|135|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3010|1144|369|135|65|,0|0|0|0|0|0|,13830|2446|977|304|116|58|,0|0|0|0|0|0|,6915|1206|473|150|57|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6915|1206|473|150|57|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6023|1069|406|137|52|23|,3021|49|23|11|3|21|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3002|1020|383|126|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1020|383|126|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1020|383|126|51|,0|0|0|0|0|0|,12530|2490|845|312|105|38|,0|0|0|0|0|0|,6733|1303|444|159|57|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6733|1303|444|159|57|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5999|1147|391|137|48|21|,2996|78|23|4|2|20|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3003|1069|368|133|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3003|1069|368|133|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3003|1069|368|133|47|,0|0|0|0|0|0|,13850|2516|875|324|115|40|,0|0|0|0|0|0|,6860|1231|456|150|69|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6860|1231|456|150|69|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6074|1085|404|131|62|12|,3033|47|20|5|4|10|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3041|1038|384|126|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3041|1038|384|126|58|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3041|1038|384|126|60|,0|0|0|0|0|0|,14000|2539|881|317|100|55|,0|0|0|0|0|0|,6889|1268|436|164|37|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6889|1268|436|164|37|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6033|1110|380|150|28|27|,3040|63|19|10|0|25|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2993|1047|361|140|28|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2993|1047|361|140|28|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2993|1047|361|140|30|,0|0|0|0|0|0|,14220|2532|904|321|118|27|,0|0|0|0|0|0|,7095|1188|466|162|50|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,7095|1188|466|162|50|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6180|1031|403|138|46|10|,3144|50|16|5|1|10|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3036|981|387|133|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3036|981|387|133|45|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3036|981|387|133|45|,0|0|0|0|0|0|,13590|2552|826|325|117|43|,0|0|0|0|0|0|,6789|1269|391|169|54|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6789|1269|391|169|54|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6074|1129|339|155|49|23|,3025|50|24|8|4|22|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3049|1079|315|147|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3049|1079|315|147|45|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3049|1079|315|147|46|,0|0|0|0|0|0|,13230|2591|908|276|127|43|,0|0|0|0|0|0|,6548|1270|482|133|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6548|1270|482|133|59|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5960|1149|425|119|54|19|,2963|51|26|3|3|17|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2997|1098|399|116|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1098|399|116|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1098|399|116|53|,0|0|0|0|0|0|,14470|2564|936|348|99|47|,0|0|0|0|0|0|,6658|1219|427|148|42|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6658|1219|427|148|42|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6067|1092|394|139|37|20|,2998|48|19|7|1|18|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3069|1044|375|132|36|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1044|375|132|36|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1044|375|132|38|,0|0|0|0|0|0|,13520|2668|895|336|119|34|,0|0|0|0|0|0|,6767|1335|449|174|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6767|1335|449|174|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6009|1169|401|156|50|20|,3021|57|20|11|2|19|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2988|1112|381|145|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2988|1112|381|145|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2988|1112|381|145|49|,0|0|0|0|0|0|,14850|2583|965|344|121|43|,0|0|0|0|0|0|,6810|1210|452|153|57|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6810|1210|452|153|57|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6054|1089|404|137|52|13|,3005|54|19|9|2|10|,0|0|0|0|0|0|
