Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
24,0|1|2|3|4|5|,2921|1367|453|185|73|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2921|1367|453|185|73|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2921|1367|453|185|75|,0|0|0|0|0|0|,16930|2921|1367|453|185|75|,0|0|0|0|0|0|,6619|1229|542|172|66|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6619|1229|542|172|66|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|1122|501|153|58|25|,3092|57|21|10|1|22|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3048|1065|480|143|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1065|480|143|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1065|480|143|60|,0|0|0|0|0|0|,14620|3048|1065|480|143|60|,0|0|0|0|0|0|,6655|1468|486|231|68|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6655|1468|486|231|68|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5923|1350|431|208|60|24|,2930|68|22|14|2|21|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,2993|1282|409|194|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2993|1282|409|194|58|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2993|1282|409|194|61|,0|0|0|0|0|0|,16760|2993|1282|409|194|61|,0|0|0|0|0|0|,6505|1318|528|166|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6505|1318|528|166|71|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6051|1201|498|154|69|27|,2984|63|30|10|2|27|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3067|1138|468|144|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3067|1138|468|144|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3067|1138|468|144|67|,0|0|0|0|0|0|,14910|3067|1138|468|144|67|,0|0|0|0|0|0|,6696|1407|523|209|64|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6696|1407|523|209|64|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5997|1271|459|189|54|29|,2929|63|18|9|6|27|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3068|1208|441|180|48|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3068|1208|441|180|48|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3068|1208|441|180|50|,0|0|0|0|0|0|,15650|3068|1208|441|180|50|,0|0|0|0|0|0|,6292|1376|499|200|78|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6292|1376|499|200|78|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,5966|1281|473|181|73|22|,3068|65|26|11|4|19|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2898|1216|447|170|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2898|1216|447|170|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2898|1216|447|170|72|,0|0|0|0|0|0|,15370|2898|1216|447|170|72|,0|0|0|0|0|0|,6907|1330|525|217|68|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6907|1330|525|217|68|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6025|1225|456|199|63|30|,3054|62|27|7|4|26|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,2971|1163|429|192|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2971|1163|429|192|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2971|1163|429|192|63|,0|0|0|0|0|0|,15300|2971|1163|429|192|63|,0|0|0|0|0|0|,6397|1324|498|188|80|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6397|1324|498|188|80|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6036|1227|475|164|72|26|,3064|62|28|9|4|21|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2972|1165|447|155|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2972|1165|447|155|68|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2972|1165|447|155|73|,0|0|0|0|0|0|,15110|2972|1165|447|155|73|,0|0|0|0|0|0|,6560|1411|501|194|79|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6560|1411|501|194|79|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5971|1298|446|180|75|29|,2955|54|20|8|3|27|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3016|1244|426|172|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3016|1244|426|172|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3016|1244|426|172|74|,0|0|0|0|0|0|,15790|3016|1244|426|172|74|,0|0|0|0|0|0|,6528|1350|525|190|69|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,6528|1350|525|190|69|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,6004|1238|489|171|62|35|,3006|83|33|10|3|34|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2998|1155|456|161|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2998|1155|456|161|59|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2998|1155|456|161|60|,0|0|0|0|0|0|,14570|2998|1155|456|161|60|,0|0|0|0|0|0|,6337|1425|499|214|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6337|1425|499|214|65|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5913|1334|462|202|59|28|,2950|70|16|10|3|24|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2963|1264|446|192|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1264|446|192|56|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1264|446|192|60|,0|0|0|0|0|0|,16380|2963|1264|446|192|60|,0|0|0|0|0|0|,7076|1229|523|190|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,7076|1229|523|190|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6157|1124|460|165|71|21|,3096|59|13|8|3|21|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3061|1065|447|157|68|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3061|1065|447|157|68|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3061|1065|447|157|68|,0|0|0|0|0|0|,13900|3061|1065|447|157|68|,0|0|0|0|0|0|,6232|1475|464|207|78|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6232|1475|464|207|78|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5889|1376|435|192|74|34|,3032|72|14|10|2|32|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2857|1304|421|182|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2857|1304|421|182|72|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2857|1304|421|182|74|,0|0|0|0|0|0|,17620|2857|1304|421|182|74|,0|0|0|0|0|0|,6943|1173|513|173|78|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6943|1173|513|173|78|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6228|1059|455|165|69|22|,3071|54|34|11|7|18|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3157|1005|421|154|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3157|1005|421|154|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3157|1005|421|154|66|,0|0|0|0|0|0|,14040|3157|1005|421|154|66|,0|0|0|0|0|0|,6319|1458|434|217|78|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6319|1458|434|217|78|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5932|1356|405|202|72|32|,2992|60|30|12|4|29|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2940|1296|375|190|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2940|1296|375|190|68|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2940|1296|375|190|71|,0|0|0|0|0|0|,16500|2940|1296|375|190|71|,0|0|0|0|0|0|,6865|1286|529|155|84|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6865|1286|529|155|84|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6111|1172|473|142|73|25|,3068|46|24|7|4|21|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3043|1126|449|135|69|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3043|1126|449|135|69|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3043|1126|449|135|73|,0|0|0|0|0|0|,14860|3043|1126|449|135|73|,0|0|0|0|0|0|,6615|1394|521|202|68|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6615|1394|521|202|68|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,5960|1286|483|181|60|29|,2944|77|22|11|3|25|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3016|1209|461|170|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3016|1209|461|170|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3016|1209|461|170|61|,0|0|0|0|0|0|,16770|3016|1209|461|170|61|,0|0|0|0|0|0|,6993|1251|508|183|76|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6993|1251|508|183|76|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6159|1119|460|165|71|23|,2986|48|23|5|0|21|,0|0|0|0|0|0|
