Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,716|373|167|95|44|76|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,716|373|167|95|44|76|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|716|373|167|95|120|,0|0|0|0|0|0|,11265|669|373|167|95|120|,0|0|0|0|0|0|,7992|487|246|121|64|89|,3933|0|0|0|0|0|,0|0|0|0|0|0|,4059|487|246|121|64|89|,0|0|0|0|0|0|,0|0|0|0|0|0|,3776|469|232|111|63|80|,3009|124|59|17|13|18|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,767|345|173|94|50|62|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,767|345|173|94|50|62|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|767|345|173|94|112|,0|0|0|0|0|0|,10845|716|345|173|94|112|,0|0|0|0|0|0|,7687|504|256|113|68|88|,3843|0|0|0|0|0|,0|0|0|0|0|0|,3844|504|256|113|68|88|,0|0|0|0|0|0|,0|0|0|0|0|0|,3705|482|249|107|65|85|,2964|118|52|21|8|14|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,741|364|197|86|57|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,741|364|197|86|57|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|741|364|197|86|128|,0|0|0|0|0|0|,0|635|364|197|86|128|,0|0|0|0|0|0|,0|635|364|197|86|128|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|635|364|197|86|128|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|635|364|197|86|128|,0|175|73|32|17|19|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|460|291|165|69|109|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|460|291|165|69|109|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|460|291|165|178|,0|0|0|0|0|0|,0|0|460|291|165|178|,0|0|0|0|0|0|,0|0|460|291|165|178|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|460|291|165|178|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|460|291|165|178|,0|0|112|56|32|21|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|348|235|133|157|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|348|235|133|157|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|348|235|290|,0|0|0|0|0|0|,0|0|0|348|235|290|,0|0|0|0|0|0|,0|0|0|348|235|290|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|348|235|290|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|348|235|290|,0|0|0|54|35|40|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|294|200|250|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|294|200|250|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|294|450|,0|0|0|0|0|0|,0|0|0|0|294|450|,0|0|0|0|0|0|,0|0|0|0|294|450|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|294|450|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|294|450|,0|0|0|0|44|69|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|250|381|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|250|381|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|631|,0|0|0|0|0|0|,0|0|0|0|0|631|,0|0|0|0|0|0|,0|0|0|0|0|631|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|631|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|631|,0|0|0|0|0|94|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|537|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|537|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|537|,0|0|0|0|0|0|,0|0|0|0|0|537|,0|0|0|0|0|0|,0|0|0|0|0|537|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|537|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|537|,0|0|0|0|0|70|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|467|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|467|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|467|,0|0|0|0|0|0|,0|0|0|0|0|467|,0|0|0|0|0|0|,0|0|0|0|0|467|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|467|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|467|,0|0|0|0|0|65|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|402|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|402|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|402|,0|0|0|0|0|0|,0|0|0|0|0|402|,0|0|0|0|0|0|,0|0|0|0|0|402|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|402|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|402|,0|0|0|0|0|57|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|345|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|345|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|345|,0|0|0|0|0|0|,0|0|0|0|0|345|,0|0|0|0|0|0|,0|0|0|0|0|345|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|345|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|345|,0|0|0|0|0|45|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,0|0|0|0|0|300|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|300|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|300|,0|0|0|0|0|0|,0|0|0|0|0|300|,0|0|0|0|0|0|,0|0|0|0|0|300|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|300|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|300|,0|0|0|0|0|39|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,0|0|0|0|0|261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|261|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|261|,0|0|0|0|0|0|,0|0|0|0|0|261|,0|0|0|0|0|0|,0|0|0|0|0|261|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|261|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|261|,0|0|0|0|0|37|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,0|0|0|0|0|224|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|224|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|224|,0|0|0|0|0|0|,0|0|0|0|0|224|,0|0|0|0|0|0|,0|0|0|0|0|224|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|224|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|224|,0|0|0|0|0|44|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,0|0|0|0|0|180|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|180|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|180|,0|0|0|0|0|0|,0|0|0|0|0|180|,0|0|0|0|0|0|,0|0|0|0|0|180|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|180|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|180|,0|0|0|0|0|24|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,0|0|0|0|0|156|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|156|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|156|,0|0|0|0|0|0|,0|0|0|0|0|153|,0|0|0|0|0|0|,0|0|0|0|0|153|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|153|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|153|,0|0|0|0|0|21|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,0|0|0|0|0|132|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|132|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|132|,0|0|0|0|0|0|,0|0|0|0|0|132|,0|0|0|0|0|0|,0|0|0|0|0|132|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|132|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|132|,0|0|0|0|0|16|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,0|0|0|0|0|116|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|116|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|116|,0|0|0|0|0|0|,0|0|0|0|0|115|,0|0|0|0|0|0|,0|0|0|0|0|115|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|115|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|115|,0|0|0|0|0|15|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,0|0|0|0|0|100|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|100|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|100|,0|0|0|0|0|0|,0|0|0|0|0|99|,0|0|0|0|0|0|,0|0|0|0|0|99|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|99|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|99|,0|0|0|0|0|17|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,0|0|0|0|0|82|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|82|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|82|,0|0|0|0|0|0|,0|0|0|0|0|81|,0|0|0|0|0|0|,0|0|0|0|0|81|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|81|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|81|,0|0|0|0|0|10|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,0|0|0|0|0|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|71|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|71|,0|0|0|0|0|8|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,0|0|0|0|0|63|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|63|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|63|,0|0|0|0|0|0|,0|0|0|0|0|62|,0|0|0|0|0|0|,0|0|0|0|0|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|62|,0|0|0|0|0|11|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,0|0|0|0|0|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|51|,0|0|0|0|0|9|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,0|0|0|0|0|42|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|42|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|42|,0|0|0|0|0|0|,0|0|0|0|0|40|,0|0|0|0|0|0|,0|0|0|0|0|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|40|,0|0|0|0|0|2|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,0|0|0|0|0|38|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|38|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|38|,0|0|0|0|0|9|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,0|0|0|0|0|29|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|29|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|29|,0|0|0|0|0|5|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,0|0|0|0|0|24|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|24|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|24|,0|0|0|0|0|0|,0|0|0|0|0|24|,0|0|0|0|0|0|,0|0|0|0|0|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|24|,0|0|0|0|0|4|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,0|0|0|0|0|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|20|,0|0|0|0|0|0|,0|0|0|0|0|20|,0|0|0|0|0|0|,0|0|0|0|0|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|20|,0|0|0|0|0|4|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|16|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|1|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,0|0|0|0|0|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|14|,0|0|0|0|0|0|,0|0|0|0|0|14|,0|0|0|0|0|0|,0|0|0|0|0|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|14|,0|0|0|0|0|4|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,0|0|0|0|0|10|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|10|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|10|,0|0|0|0|0|0|,0|0|0|0|0|10|,0|0|0|0|0|0|,0|0|0|0|0|10|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|10|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|10|,0|0|0|0|0|1|,0|0|0|0|0|0|
41,0|1|2|3|4|5|,0|0|0|0|0|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|0|
42,0|1|2|3|4|5|,0|0|0|0|0|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|9|,0|0|0|0|0|1|,0|0|0|0|0|0|
