Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
18,0|1|2|3|4|5|,3006|1114|434|155|80|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3006|1114|434|155|80|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3006|1114|434|155|84|,0|0|0|0|0|0|,15780|3006|1114|434|155|84|,0|0|0|0|0|0|,6695|1349|469|195|67|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6695|1349|469|195|67|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6077|1220|429|179|59|36|,3036|66|23|11|5|30|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3041|1154|406|168|54|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3041|1154|406|168|54|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3041|1154|406|168|60|,0|0|0|0|0|0|,14960|3041|1154|406|168|60|,0|0|0|0|0|0|,6449|1374|481|170|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6449|1374|481|170|79|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1250|455|157|73|23|,3040|70|29|8|9|21|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3001|1180|426|149|64|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|1180|426|149|64|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|1180|426|149|66|,0|0|0|0|0|0|,14290|3001|1180|426|149|66|,0|0|0|0|0|0|,6553|1470|548|198|59|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6553|1470|548|198|59|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5895|1352|500|178|48|26|,2916|86|24|12|3|23|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,2979|1266|476|166|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2979|1266|476|166|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2979|1266|476|166|48|,0|0|0|0|0|0|,15250|2979|1266|476|166|48|,0|0|0|0|0|0|,6349|1336|533|205|66|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6349|1336|533|205|66|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5993|1226|500|194|61|23|,2942|69|35|12|3|19|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3051|1157|465|182|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3051|1157|465|182|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3051|1157|465|182|62|,0|0|0|0|0|0|,15400|3051|1157|465|182|62|,0|0|0|0|0|0|,6781|1363|510|203|87|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6781|1363|510|203|87|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6023|1227|454|188|81|26|,2950|64|31|16|5|22|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3073|1163|423|172|76|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|1163|423|172|76|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|1163|423|172|80|,0|0|0|0|0|0|,15150|3073|1163|423|172|80|,0|0|0|0|0|0|,6575|1351|495|195|88|39|,0|0|0|0|0|0|,0|0|0|0|0|0|,6575|1351|495|195|88|39|,0|0|0|0|0|0|,0|0|0|0|0|0|,6002|1234|466|177|86|34|,2939|71|16|9|5|28|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3063|1163|450|168|81|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3063|1163|450|168|81|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3063|1163|450|168|87|,0|0|0|0|0|0|,15560|3063|1163|450|168|87|,0|0|0|0|0|0|,6492|1332|485|213|71|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6492|1332|485|213|71|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6024|1226|448|201|64|34|,2969|61|19|13|3|34|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3055|1165|429|188|61|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3055|1165|429|188|61|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3055|1165|429|188|61|,0|0|0|0|0|0|,16190|3055|1165|429|188|61|,0|0|0|0|0|0|,6972|1345|506|175|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6972|1345|506|175|60|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6108|1219|446|154|54|18|,3107|68|18|9|3|18|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,3001|1151|428|145|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|1151|428|145|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|1151|428|145|51|,0|0|0|0|0|0|,15660|3001|1151|428|145|51|,0|0|0|0|0|0|,6504|1313|508|187|60|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6504|1313|508|187|60|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6054|1211|478|175|56|25|,3032|57|20|11|4|22|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3022|1154|458|164|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3022|1154|458|164|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3022|1154|458|164|55|,0|0|0|0|0|0|,15020|3022|1154|458|164|55|,0|0|0|0|0|0|,6848|1428|510|193|73|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6848|1428|510|193|73|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5984|1300|458|172|64|19|,3029|61|26|8|4|19|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,2955|1239|432|164|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2955|1239|432|164|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2955|1239|432|164|60|,0|0|0|0|0|0|,16270|2955|1239|432|164|60|,0|0|0|0|0|0|,6596|1304|523|179|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6596|1304|523|179|67|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6070|1178|496|166|64|23|,2995|61|32|10|5|21|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,3075|1117|464|156|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3075|1117|464|156|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3075|1117|464|156|61|,0|0|0|0|0|0|,15830|3075|1117|464|156|61|,0|0|0|0|0|0|,6853|1323|461|210|75|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6853|1323|461|210|75|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6128|1181|410|193|63|24|,3034|52|16|10|1|20|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3094|1129|394|183|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3094|1129|394|183|62|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3094|1129|394|183|66|,0|0|0|0|0|0|,14680|3094|1129|394|183|66|,0|0|0|0|0|0|,6248|1429|472|187|88|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6248|1429|472|187|88|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5942|1323|450|174|82|27|,2842|66|21|11|5|26|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,3100|1257|429|163|77|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3100|1257|429|163|77|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3100|1257|429|163|78|,0|0|0|0|0|0|,16770|3100|1257|429|163|78|,0|0|0|0|0|0|,7376|1299|552|168|85|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,7376|1299|552|168|85|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6118|1161|467|150|74|29|,3060|74|21|8|2|25|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3058|1087|446|142|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1087|446|142|72|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1087|446|142|76|,0|0|0|0|0|0|,15100|3058|1087|446|142|76|,0|0|0|0|0|0|,6312|1403|468|227|60|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6312|1403|468|227|60|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5939|1308|449|214|57|33|,2985|64|29|16|3|32|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,2954|1244|420|198|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2954|1244|420|198|54|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2954|1244|420|198|55|,0|0|0|0|0|0|,16240|2954|1244|420|198|55|,0|0|0|0|0|0|,7074|1302|543|165|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,7074|1302|543|165|77|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6109|1188|468|144|67|23|,3088|58|27|10|5|22|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,3021|1130|441|134|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3021|1130|441|134|62|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3021|1130|441|134|63|,0|0|0|0|0|0|,14610|3021|1130|441|134|63|,0|0|0|0|0|0|,6276|1417|465|196|63|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6276|1417|465|196|63|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5983|1314|438|187|59|18|,2992|75|20|10|3|17|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,2991|1239|418|177|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2991|1239|418|177|56|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2991|1239|418|177|57|,0|0|0|0|0|0|,15570|2991|1239|418|177|57|,0|0|0|0|0|0|,6967|1371|519|193|75|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6967|1371|519|193|75|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6036|1255|442|177|63|26|,2960|66|24|6|4|23|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,3076|1189|418|171|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|1189|418|171|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|1189|418|171|62|,0|0|0|0|0|0|,15590|3076|1189|418|171|62|,0|0|0|0|0|0|,6574|1365|467|185|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6574|1365|467|185|74|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6043|1252|433|173|69|29|,2992|58|23|5|4|25|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3051|1194|410|168|65|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3051|1194|410|168|65|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3051|1194|410|168|69|,0|0|0|0|0|0|,14940|3051|1194|410|168|69|,0|0|0|0|0|0|,6659|1372|548|189|87|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6659|1372|548|189|87|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5989|1250|485|171|83|22|,3098|53|30|8|5|21|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2891|1197|455|163|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2891|1197|455|163|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2891|1197|455|163|79|,0|0|0|0|0|0|,15080|2891|1197|455|163|79|,0|0|0|0|0|0|,6549|1306|528|211|70|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6549|1306|528|211|70|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6026|1193|484|192|69|34|,2991|69|21|12|9|31|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,3035|1124|463|180|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3035|1124|463|180|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3035|1124|463|180|63|,0|0|0|0|0|0|,13920|3035|1124|463|180|63|,0|0|0|0|0|0|,6636|1462|544|221|69|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6636|1462|544|221|69|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,5857|1346|494|204|65|34|,2959|87|25|11|4|29|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,2898|1259|469|193|61|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2898|1259|469|193|61|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2898|1259|469|193|66|,0|0|0|0|0|0|,16160|2898|1259|469|193|66|,0|0|0|0|0|0|,6546|1261|524|212|72|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6546|1261|524|212|72|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6063|1158|482|204|70|22|,3063|69|23|10|3|19|,0|0|0|0|0|0|
