Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|,0|0|0|0|634|260|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|634|260|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|894|,0|0|0|0|0|0|,0|0|0|0|0|894|,0|0|0|0|0|0|,0|0|0|0|0|894|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|894|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|894|,0|0|0|0|0|539|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|0|0|0|355|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|355|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|355|,0|0|0|0|0|0|,0|0|0|0|0|355|,0|0|0|0|0|0|,0|0|0|0|0|355|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|355|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|355|,0|0|0|0|0|205|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|0|0|150|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|150|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|150|,0|0|0|0|0|0|,0|0|0|0|0|150|,0|0|0|0|0|0|,0|0|0|0|0|150|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|150|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|150|,0|0|0|0|0|84|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,0|0|0|0|0|66|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|66|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|66|,0|0|0|0|0|0|,0|0|0|0|0|66|,0|0|0|0|0|0|,0|0|0|0|0|66|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|66|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|66|,0|0|0|0|0|44|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,0|0|0|0|0|22|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|22|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|22|,0|0|0|0|0|0|,0|0|0|0|0|22|,0|0|0|0|0|0|,0|0|0|0|0|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|22|,0|0|0|0|0|16|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,0|0|0|0|0|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|6|,0|0|0|0|0|0|,0|0|0|0|0|6|,0|0|0|0|0|0|,0|0|0|0|0|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|6|,0|0|0|0|0|2|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,0|0|0|0|0|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|4|,0|0|0|0|0|0|,0|0|0|0|0|4|,0|0|0|0|0|0|,0|0|0|0|0|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|4|,0|0|0|0|0|2|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,0|0|0|0|0|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|2|,0|0|0|0|0|0|,0|0|0|0|0|2|,0|0|0|0|0|0|,0|0|0|0|0|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|2|,0|0|0|0|0|1|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|
